# ts tempo_betaInf_lt1
# ts	tempo_betaInf_lt1
0.0	0.9999999999999947
0.00625	0.9999068270718932
0.0125	0.9996023986742877
0.018750000000000003	0.9990956128076445
0.025	0.9983868552171262
0.03125	0.997476665305005
0.037500000000000006	0.9963657356532023
0.043750000000000004	0.995054911409873
0.05	0.9935451895390084
0.05625	0.9918377179355155
0.0625	0.9899337944056025
0.06875	0.987834865512783
0.07500000000000001	0.985542525290959
0.08125	0.9830585138268002
0.08750000000000001	0.9803847157132496
0.09375	0.9775231583762747
0.1	0.9744760102787698
0.10625000000000001	0.9712455790025921
0.1125	0.9678343092180417
0.11875000000000001	0.9642447805421807
0.125	0.9604797052946921
0.13125	0.9565419258544834
0.1375	0.9524344123899552
0.14375000000000002	0.9481602601590577
0.15000000000000002	0.9437226867736589
0.15625	0.9391250293504728
0.1625	0.9343707415607636
0.16875	0.9294633905827009
0.17500000000000002	0.92440665395182
0.18125000000000002	0.9192043163145932
0.1875	0.9138602660891731
0.19375	0.9083784920376288
0.2	0.9027630797521345
0.20625000000000002	0.8970182080586295
0.21250000000000002	0.8911481453411844
0.21875	0.8851572457928855
0.225	0.8790499455841351
0.23125	0.8728307589548017
0.23750000000000002	0.8665042742490706
0.24375000000000002	0.8600751498903233
0.25	0.8535481103169296
0.25625000000000003	0.8469279418249234
0.2625	0.8402194883799108
0.26875	0.8334276473844874
0.275	0.8265573654174398
0.28125	0.8196136339111053
0.28750000000000003	0.8126014845845018
0.29375	0.8055259855742765
0.30000000000000004	0.7983922366579158
0.30625	0.7912053648165075
0.3125	0.7839705198320351
0.31875000000000003	0.7766928698193674
0.325	0.7693775967473432
0.33125000000000004	0.7620298919539513
0.3375	0.7546549516607071
0.34375	0.7472579724891448
0.35000000000000003	0.7398441469835528
0.35625	0.7324186591440267
0.36250000000000004	0.7249866799715154
0.36875	0.7175533630294534
0.375	0.7101238400285987
0.38125000000000003	0.7027032164375906
0.3875	0.6952965671227211
0.39375000000000004	0.6879089320231286
0.4	0.680545311864331
0.40625	0.6732106639145241
0.41250000000000003	0.66590989778703
0.41875	0.6586478712926845
0.42500000000000004	0.6514293863462067
0.43125	0.6442591849294703
0.4375	0.6371419451170298
0.44375000000000003	0.6300822771653183
0.45	0.6230847196711269
0.45625000000000004	0.6161537358007823
0.4625	0.6092937095952822
0.46875	0.6025089423534822
0.47500000000000003	0.5958036490966964
0.48125	0.5891819551181227
0.48750000000000004	0.5826478926210718
0.49375	0.5762053974469319
0.5	0.5698583058979969
0.50625	0.563610351656609
0.5125000000000001	0.5574651628045764
0.51875	0.5514262589422694
0.525	0.5454970484131005
0.53125	0.5396808256374676
0.5375	0.5339807685536275
0.5437500000000001	0.5283999361586015
0.55	0.5229412661654491
0.55625	0.5176075727859002
0.5625	0.5124015446307241
0.56875	0.5073257427248216
0.5750000000000001	0.5023825986437094
0.58125	0.4975744127712952
0.5875	0.4929033526813496
0.59375	0.4883714516450106
0.6000000000000001	0.4839806072682216
0.6062500000000001	0.479732580257936
0.6125	0.475628993311015
0.61875	0.47167133013353674
0.625	0.46786093459153216
0.6312500000000001	0.4641990099923779
0.6375000000000001	0.4606866184978479
0.64375	0.45732468066869925
0.65	0.45411397514065854
0.65625	0.4510551384324459
0.6625000000000001	0.4481486648859317
0.6687500000000001	0.4453949067382744
0.675	0.4427940743263059
0.68125	0.4403462364191528
0.6875	0.43805132067906827
0.6937500000000001	0.43590911425313045
0.7000000000000001	0.43391926449805857
0.70625	0.43208127983214456
0.7125	0.4303945307128238
0.71875	0.42885825074214534
0.7250000000000001	0.42747153789348785
0.7312500000000001	0.4262333558587051
0.7375	0.4251425355187206
0.74375	0.42419777653522445
0.75	0.42339764905966504
0.7562500000000001	0.42274059555878046
0.7625000000000001	0.42222493275476075
0.76875	0.42184885367752145
0.775	0.4216104298276788
0.78125	0.421507613447055
0.7875000000000001	0.4215382398951882
0.7937500000000001	0.4217000301283198
0.8	0.4219905932759594
0.80625	0.42240742931320224
0.8125	0.4229479318543645
0.8187500000000001	0.42360939101212813
0.8250000000000001	0.4243889963495114
0.83125	0.42528383992025237
0.8375	0.42629091939271474
0.84375	0.42740714125568396
0.8500000000000001	0.42862932410105525
0.8562500000000001	0.42995420197960027
0.8625	0.4313784278271989
0.86875	0.43289857695807504
0.875	0.43451115062103995
0.8812500000000001	0.4362125796160956
0.8875000000000001	0.43799922796707763
0.89375	0.43986739664688174
0.9	0.44181332735165896
0.90625	0.443833206320337
0.9125000000000001	0.4459231681953037
0.9187500000000001	0.4480792999210793
0.925	0.4502976446764437
0.93125	0.4525742058365496
0.9375	0.45490495096137856
0.9437500000000001	0.45728581580591593
0.9500000000000001	0.45971270834867084
0.95625	0.46218151283497994
0.9625	0.46468809382996246
0.96875	0.46722830027871703
0.9750000000000001	0.4697979695683682
0.9812500000000001	0.4723929315887677
0.9875	0.47500901278792784
0.99375	0.4776420402183779
1.0	0.4802878455704709
1.00625	0.4829422691880559
1.0125	0.48560116406465553
1.01875	0.488260399814726
1.0250000000000001	0.49091586694107464
1.03125	0.4935634797734443
1.0375	0.49619918129170393
1.04375	0.4988189466651077
1.05	0.5014187870342888
1.0562500000000001	0.5039947532548574
1.0625	0.5065429395918327
1.06875	0.5090594873611815
1.075	0.5115405885006847
1.08125	0.5139824891234067
1.0875000000000001	0.5163814929486027
1.09375	0.5187339647014327
1.1	0.5210363334345999
1.10625	0.5232850957771347
1.1125	0.525476819106309
1.1187500000000001	0.5276081446413676
1.125	0.5296757904541467
1.13125	0.5316765543957677
1.1375	0.5336073169841641
1.14375	0.5354650440579841
1.1500000000000001	0.5372467894450168
1.15625	0.5389496976003848
1.1625	0.5405710060464783
1.16875	0.5421080477073084
1.175	0.5435582531945387
1.1812500000000001	0.5449191529765698
1.1875	0.5461883794317387
1.19375	0.5473636687974324
1.2000000000000002	0.5484428630131059
1.20625	0.5494239114531438
1.2125000000000001	0.5503048725484754
1.21875	0.5510839152955519
1.225	0.5517593206521417
1.2312500000000002	0.5523294828173372
1.2375	0.5527929103965991
1.2437500000000001	0.553148227450356
1.25	0.5533941744242648
1.25625	0.5535296089623803
1.2625000000000002	0.5535535066013192
1.26875	0.5534649613455689
1.2750000000000001	0.5532631861240009
1.28125	0.5529475131267945
1.2875	0.5525173940231294
1.2937500000000002	0.5519724000596921
1.3	0.5513122220404143
1.3062500000000001	0.5505366701868148
1.3125	0.5496456738810661
1.31875	0.5486392812905903
1.3250000000000002	0.5475176588756764
1.33125	0.5462810907816692
1.3375000000000001	0.5449299781184884
1.34375	0.5434648381208689
1.35	0.5418863032056896
1.3562500000000002	0.540195119909604
1.3625	0.5383921476673706
1.3687500000000001	0.5364783576494001
1.375	0.5344548311804491
1.38125	0.5323227583298833
1.3875000000000002	0.5300834363624382
1.39375	0.5277382680004328
