# ts tempo_betaInf_lt0
# ts	tempo_betaInf_lt0
1.1125	-0.31941387357226053
1.1187500000000001	-0.3197301727175008
1.125	-0.3199369813693756
1.13125	-0.32003661047663107
1.1375	-0.3200314652723196
1.14375	-0.3199240423608468
1.1500000000000001	-0.3197169268929206
1.15625	-0.319412789668749
1.1625	-0.3190143840464787
1.16875	-0.3185245429159984
1.175	-0.31794617547976783
1.1812500000000001	-0.3172822640470975
1.1875	-0.3165358607253012
1.19375	-0.3157100840755601
1.2000000000000002	-0.31480811571198014
1.20625	-0.31383319684684724
1.2125000000000001	-0.3127886247882708
1.21875	-0.31167774939371773
1.225	-0.3105039694813747
1.2312500000000002	-0.30927072920811144
1.2375	-0.3079815144116373
1.2437500000000001	-0.3066398489239594
1.25	-0.30524929085845054
1.25625	-0.3038134288753002
1.2625000000000002	-0.3023358784282316
1.26875	-0.30082027799657474
1.2750000000000001	-0.2992702853065874
1.28125	-0.2976895735454127
1.2875	-0.2960818275716804
1.2937500000000002	-0.2944507401263577
1.3	-0.29280000804779177
1.3062500000000001	-0.2911333284941113
1.3125	-0.289454395177673
1.31875	-0.28776689461419375
1.3250000000000002	-0.2860745023905906
1.33125	-0.28438087945580043
1.3375000000000001	-0.2826896684135734
1.34375	-0.28100448988646193
1.35	-0.2793289388704893
1.3562500000000002	-0.2776665811815481
1.3625	-0.27602095003808474
1.3687500000000001	-0.2743955418515262
1.375	-0.2727938141251274
1.38125	-0.27121918113302496
1.3875000000000002	-0.2696750108346638
1.39375	-0.2681646213846475
1.4000000000000001	-0.26669127787347396
1.40625	-0.26525818919071276
1.4125	-0.2638685050190509
1.4187500000000002	-0.26252531276920105
1.425	-0.26123163465195764
1.4312500000000001	-0.25999042472296424
1.4375	-0.25880456608934754
1.44375	-0.2576768681718332
1.4500000000000002	-0.2566100640773199
1.45625	-0.2556068080198191
1.4625000000000001	-0.2546696728396927
1.46875	-0.253801147612583
1.475	-0.2530036353491944
1.4812500000000002	-0.25227945078889913
1.4875	-0.2516308182887943
1.4937500000000001	-0.25105986980964295
1.5	-0.250568643001226
1.50625	-0.25015907938841436
1.5125000000000002	-0.2498330226592889
1.51875	-0.24959221705735768
1.5250000000000001	-0.249438305878582
1.53125	-0.2493728300751648
1.5375	-0.2493972269665993
1.5437500000000002	-0.2495128290594573
1.55	-0.24972086297659965
1.5562500000000001	-0.2500224484969607
1.5625	-0.2504185977060139
1.56875	-0.2509102142584733
1.5750000000000002	-0.25149809275236695
1.58125	-0.25218291821628047
1.5875000000000001	-0.2529652657091183
1.59375	-0.2538456000328844
1.6	-0.25482427555836046
1.6062500000000002	-0.255901536163689
1.6125	-0.25707751528575273
1.6187500000000001	-0.2583522360838436
1.625	-0.25972561171536834
1.63125	-0.26119744572318904
1.6375000000000002	-0.26276743253339535
1.64375	-0.2644351580636988
1.6500000000000001	-0.2662001004407481
1.65625	-0.2680616308256771
1.6625	-0.2700190143473232
1.6687500000000002	-0.272071411140688
1.675	-0.27421787745835163
1.6812500000000001	-0.27645736703048435
1.6875	-0.27878873227069656
1.69375	-0.2812107257791406
1.7000000000000002	-0.28372200192386193
1.70625	-0.286321118461963
1.7125000000000001	-0.28900653827974887
1.71875	-0.29177663122544556
1.725	-0.29462967603482293
1.7312500000000002	-0.29756386247889227
1.7375	-0.3005772930779348
1.7437500000000001	-0.30366798557854247
1.75	-0.30683387524647954
1.75625	-0.3100728171529864
1.7625000000000002	-0.31338258857651163
1.76875	-0.31676089163609517
1.7750000000000001	-0.32020535552660057
1.78125	-0.32371353944552916
1.7875	-0.3272829350036493
1.7937500000000002	-0.33091096938673403
1.8	-0.33459500801120745
1.8062500000000001	-0.3383323573776039
1.8125	-0.3421202680134192
1.81875	-0.3459559374841984
1.8250000000000002	-0.349836513418783
1.83125	-0.35375909659110616
1.8375000000000001	-0.3577207440472547
1.84375	-0.3617184722769656
1.85	-0.36574926043477385
1.8562500000000002	-0.3698100534253473
1.8625	-0.37389776531140756
1.8687500000000001	-0.37800928255743055
1.875	-0.38214146732903875
1.88125	-0.3862911608098396
1.8875000000000002	-0.3904551865321927
1.89375	-0.39463035372429894
1.9000000000000001	-0.39881346066448453
1.90625	-0.40300129804691764
1.9125	-0.4071906523316422
1.9187500000000002	-0.41137830908709005
1.925	-0.4155610563490961
1.9312500000000001	-0.4197356879585146
1.9375	-0.42389900689290505
1.94375	-0.42804782857829443
1.9500000000000002	-0.432178984178221
1.95625	-0.43628932386081065
1.9625000000000001	-0.44037572004061526
1.96875	-0.4444350705913034
1.975	-0.4484643020252145
1.9812500000000002	-0.4524603726374114
1.9875	-0.45642027561132464
1.9937500000000001	-0.46034104208277804
2.0	-0.46421974415509465
2.00625	-0.46805349785765576
2.0125	-0.4718394660776396
2.0187500000000003	-0.4755748614117481
2.025	-0.47925694903798566
2.03125	-0.4828830493753738
2.0375	-0.4864505408034058
2.04375	-0.4899568622945061
2.0500000000000003	-0.4933995159594912
2.05625	-0.49677606953117276
2.0625	-0.500084158776173
2.06875	-0.5033214898309287
2.075	-0.5064858414613292
2.0812500000000003	-0.5095750672409584
2.0875	-0.5125870976482506
2.09375	-0.515519942110059
2.1	-0.5183716909330959
2.10625	-0.5211405170808995
2.1125000000000003	-0.5238246779771112
2.11875	-0.526422517174978
2.125	-0.5289324659214228
2.13125	-0.5313530446708148
2.1375	-0.5336828644324528
2.1437500000000003	-0.5359206280735607
2.15	-0.5380651315118918
2.15625	-0.5401152648100274
2.1625	-0.5420700131710121
2.16875	-0.5439284578334196
2.1750000000000003	-0.5456897768643556
2.18125	-0.547353245850057
2.1875	-0.5489182384946402
2.19375	-0.5503842271009017
2.2	-0.551750782945249
2.2062500000000003	-0.5530175765775189
2.2125	-0.5541843779942008
2.21875	-0.5552510567133059
2.225	-0.5562175817466011
2.23125	-0.557084021468963
2.2375000000000003	-0.5578505433857143
2.24375	-0.5585174137975603
2.25	-0.5590849973628225
2.25625	-0.5595537565602686
2.2625	-0.5599242510515217
2.2687500000000003	-0.5601971369454122
2.275	-0.5603731659645554
2.28125	-0.560453184511425
2.2875	-0.5604381326115739
2.29375	-0.5603290427130178
2.3000000000000003	-0.5601270385024268
2.30625	-0.5598333336974732
2.3125	-0.5594492306127987
2.31875	-0.558976118648203
2.325	-0.5584154727048508
2.3312500000000003	-0.557768851515233
2.3375	-0.5570378958891534
2.34375	-0.5562243268772457
2.35	-0.5553299438531282
2.35625	-0.5543566225153829
2.3625000000000003	-0.5533063128118607
2.36875	-0.5521810367940163
2.375	-0.5509828864053286
2.38125	-0.5497140211976922
2.3875	-0.5483766659591828
2.3937500000000003	-0.5469731082929151
2.4000000000000004	-0.5455056961492494
2.40625	-0.5439768352841511
2.4125	-0.5423889866620212
2.41875	-0.5407446638059623
2.4250000000000003	-0.5390464301006251
2.4312500000000004	-0.5372968960467825
2.4375	-0.5354987164656112
2.44375	-0.5336545876675288
2.45	-0.5317672445751331
2.4562500000000003	-0.5298394578182486
2.4625000000000004	-0.5278740307884049
2.46875	-0.525873796651082
2.475	-0.5238416153449772
2.48125	-0.521780370605305
2.4875000000000003	-0.5196929668449739
2.4937500000000004	-0.5175823260992486
