# ts lt0 lt1
# ts	lt	lt
0.0	0.0	1.0000000000000069
0.0125	0.012492858001422913	0.9995947286227024
0.025	0.02494289315274623	0.9983801481955021
0.037500000000000006	0.037307428196373206	0.9963599554531583
0.05	0.049544076526728806	0.9935402970372307
0.0625	0.06161088618583092	0.9899297476790481
0.07500000000000001	0.0734664822679915	0.9855392797703997
0.08750000000000001	0.0850702072127694	0.9803822244348219
0.1	0.0963822584732782	0.9744742242458578
0.1125	0.10736382305697538	0.9678331777688192
0.125	0.11797720844785425	0.9604791761324899
0.1375	0.12818596943272326	0.9524344318688748
0.15000000000000002	0.1379550303698067	0.9437232002853437
0.1625	0.14725080245512828	0.9343716936638973
0.17500000000000002	0.15604129556115956	0.9244079886068047
0.1875	0.16429622424274515	0.9138619268744388
0.2	0.17198710752743415	0.9027650100850774
0.21250000000000002	0.17908736213084936	0.8911502886694403
0.225	0.18557238876269103	0.8790522454920906
0.23750000000000002	0.19141965121499582	0.8665066745747745
0.25	0.19660874795171343	0.8535505553713306
0.2625	0.2011214759468732	0.8402219230619984
0.275	0.2049418865479843	0.826559735349045
0.28750000000000003	0.20805633317140892	0.8126037362478108
0.30000000000000004	0.2104535106671827	0.798394317378107
0.3125	0.21212448622234664	0.7839723772699589
0.325	0.21306272170352114	0.7693791792041917
0.3375	0.2132640873718087	0.7546562081135421
0.35000000000000003	0.21272686693556428	0.7398450270718885
0.36250000000000004	0.21145175393899562	0.7249871339011901
0.375	0.209441839517251	0.710123818424193
0.3875	0.20670259158081217	0.6952960208864574
0.4	0.20324182552430112	0.6805441920683313
0.41250000000000003	0.19906966658629796	0.6659081555983859
0.42500000000000004	0.19419850401807742	0.6514269729712081
0.4375	0.1886429372496219	0.6371388117627912
0.45	0.1824197142710335	0.6230808175207825
0.4625	0.1755476624763851	0.6092889897960337
0.47500000000000003	0.16804761224489942	0.5957980627621788
0.48750000000000004	0.15994231356127972	0.5826413908535514
0.5	0.15125634600242158	0.5698508398316126
0.5125000000000001	0.14201602244241773	0.557456683668954
0.525	0.13224928685030232	0.545487507616208
0.5375	0.12198560657688808	0.5339701177950362
0.55	0.11125585954661511	0.5229294576329675
0.5625	0.10009221678901387	0.5123885314306099
0.5750000000000001	0.08852802076058978	0.5023683353237568
0.5875	0.07659765992332633	0.4928877958745655
0.6000000000000001	0.0643364400584889	0.48396371649572467
0.6125	0.051780452806179586	0.47561073188314634
0.625	0.03896644192990047	0.46784127060008573
0.6375000000000001	0.02593166781319882	0.4606655259255769
0.65	0.012713770700514087	0.4540914350481934
0.6625000000000001	-0.0006493668018632023	0.44812466665381395
0.675	-0.014119757447656747	0.44276861692520986
0.6875	-0.02765944677848853	0.43802441393787134
0.7000000000000001	-0.04123064974371329	0.4338909304057675
0.7125	-0.05479588600231963	0.4303648046986703
0.7250000000000001	-0.06831811340385033	0.4274404700216333
0.7375	-0.08176085915307571	0.425110191615903
0.75	-0.09508834817397205	0.4233641118114525
0.7625000000000001	-0.10826562820018487	0.4221903027307193
0.775	-0.12125869113314185	0.4215748264157584
0.7875000000000001	-0.13403459022472503	0.4215018021218659
0.8	-0.14656155265835646	0.4219534804960197
0.8125	-0.1588090871215861	0.42291032433133724
0.8250000000000001	-0.17074808598332442	0.4243510955654129
0.8375	-0.18235092171084705	0.4262529481679065
0.8500000000000001	-0.19359153718497382	0.428591526539801
0.8625	-0.2044455295959816	0.43134106902905595
0.875	-0.2148902276287564	0.4344745161467898
0.8875000000000001	-0.22490476167214493	0.43796362305340275
0.9	-0.23447012681504803	0.4417790758672603
0.9125000000000001	-0.24356923842062836	0.4458906113368669
0.925	-0.2521869800986592	0.45026713940531493
0.9375	-0.26031024392643914	0.45487686818617923
0.9500000000000001	-0.26792796279860687	0.4596874308623893
0.9625	-0.27503113481709024	0.46466601401467084
0.9750000000000001	-0.2816128396635167	0.4697794868807658
0.9875	-0.2876682469271064	0.4749945310465075
1.0	-0.29319461639286476	0.4802777700683333
1.0125	-0.29819129032516134	0.4855958985299507
1.0250000000000001	-0.3026596778132908	0.49091581003940876
1.0375	-0.30660323127564787	0.49620472367826585
1.05	-0.3100274152492173	0.5014303084231811
1.0625	-0.3129396676207106	0.5065608050689698
1.075	-0.3153493534841706	0.5115651451937129
1.0875000000000001	-0.3172677118379622	0.5164130667204083
1.1	-0.3187077953610508	0.5210752256431173
1.1125	-0.31968440353428346	0.5255233035035255
1.125	-0.32021400939787764	0.5297301102205281
1.1375	-0.3203146802590965	0.5336696818961771
1.1500000000000001	-0.3200059926873699	0.5373173732410809
1.1625	-0.31930894215465294	0.5406499442860319
1.175	-0.31824584769826164	0.5436456410686792
1.1875	-0.3168402520019185	0.5462842700100157
1.2000000000000002	-0.31511681730669033	0.548547265720381
1.2125000000000001	-0.31310121757842396	0.550417752001448
1.225	-0.31082002737137826	0.5518805958385791
1.2375	-0.30830060783882807	0.5529224542056999
1.25	-0.30557099035126967	0.5535318135337277
1.2625000000000002	-0.3026597581897399	0.5536990217232075
1.2750000000000001	-0.29959592678850827	0.553416312611156
1.2875	-0.296408823004471	0.5526778228323952
1.3	-0.29312796389287227	0.551479601045292
1.3125	-0.28978293546928574	0.5498196095229128
1.3250000000000002	-0.28640327193559667	0.5476977181390634
1.3375000000000001	-0.28301833584434444	0.5451156908103093
1.35	-0.2796571996701624	0.5420771644832939
1.3625	-0.2763485292496725	0.5385876207859964
1.375	-0.2731204695422948	0.5346543504905721
1.3875000000000002	-0.2700005331528701	0.5302864109625104
1.4000000000000001	-0.267015492045425	0.5254945767982749
1.4125	-0.2641912728618493	0.5202912838799403
1.425	-0.2615528562446328	0.5146905670999518
1.4375	-0.25912418054459374	0.5087079920334803
1.4500000000000002	-0.25692805027587	0.5023605808593847
1.4625000000000001	-0.2549860496606266	0.4956667328509134
1.475	-0.253318461583561	0.4886461397793858
1.4875	-0.25194419225476294	0.48131969659171014
1.5	-0.2508807018542171	0.47370940774022224
