# ts lt0 lt1
# ts	lt	lt
0.0	-1.9094595735482791e-16	1.0000000000000027
0.00625	0.00608340894162679	0.9978005703225639
0.0125	0.012311512545692904	0.9974994016912673
0.018750000000000003	0.018528969657172354	0.9969963160493825
0.025	0.024730449495189388	0.9962916962844682
0.03125	0.03091063516449658	0.9953860782004886
0.037500000000000006	0.037064228017315605	0.994280150513504
0.043750000000000004	0.04318595087985997	0.9929747539589978
0.05	0.049270553656840285	0.9914708812605992
0.05625	0.05531281671862588	0.9897696762724476
0.0625	0.0613075565258089	0.9878724302892572
0.06875	0.06724962988848347	0.9857805842073535
0.07500000000000001	0.07313393818375152	0.9834957262707965
0.08125	0.07895543167998852	0.981019590696594
0.08750000000000001	0.08470911388622854	0.9783540560059448
0.09375	0.0903900458662044	0.9755011431110221
0.1	0.0959933503524446	0.9724630132610308
0.10625000000000001	0.1015142158322242	0.9692419661935802
0.1125	0.10694790061200674	0.9658404384638318
0.11875000000000001	0.11228973662311345	0.9622610014154185
0.125	0.1175351337088548	0.9585063590964648
0.13125	0.12267958306092316	0.9545793447150267
0.1375	0.12771866119097083	0.9504829192370142
0.14375000000000002	0.13264803370933403	0.9462201684901095
0.15000000000000002	0.13746345890695377	0.9417943006303297
0.15625	0.1421607913115461	0.937208642941058
0.1625	0.14673598508210686	0.9324666390697612
0.16875	0.15118509734254462	0.9275718462339014
0.17500000000000002	0.1555042917018826	0.9225279316161069
0.18125000000000002	0.15968984108193532	0.9173386695076051
0.1875	0.1637381309991488	0.9120079377694993
0.19375	0.167645662380586	0.9065397143289787
0.2	0.17140905460926123	0.9009380739685726
0.20625000000000002	0.17502504819835862	0.8952071846044589
0.21250000000000002	0.17849050748102976	0.8893513035506696
0.21875	0.18180242312134706	0.8833747742155131
0.225	0.18495791442332657	0.8772820215567504
0.23125	0.18795423174182954	0.8710775486266931
0.23750000000000002	0.1907887586815047	0.8647659326435306
0.24375000000000002	0.19345901411941235	0.8583518208784525
0.25	0.1959626542186044	0.8518399266174562
0.25625000000000003	0.19829747421547472	0.8452350249975301
0.2625	0.20046141007728666	0.8385419488827518
0.26875	0.20245254001958973	0.8317655845801227
0.275	0.20426908609689068	0.8249108674933224
0.28125	0.2059094147833741	0.8179827817176594
0.28750000000000003	0.20737203416522218	0.8109863582258023
0.29375	0.20865560571665343	0.8039266480865589
0.30000000000000004	0.2097589405609403	0.7968087345812372
0.30625	0.21068099683691954	0.7896377325484103
0.3125	0.2114208817336771	0.7824187808975025
0.31875000000000003	0.21197785222069065	0.7751570372362301
0.325	0.21235131541010047	0.7678576733078998
0.33125000000000004	0.21254082876745115	0.7605258705750273
0.3375	0.21254610020604406	0.7531668156403257
0.34375	0.2123669881922026	0.7457856958329394
0.35000000000000003	0.21200350177454014	0.738387694721789
0.35625	0.21145580046193294	0.730977987622954
0.36250000000000004	0.21072419389359956	0.723561737116074
0.36875	0.20980914130054656	0.7161440885990977
0.375	0.20871125090170684	0.708730165844126
0.38125000000000003	0.20743127940752978	0.7013250664095331
0.3875	0.20597013076809786	0.6939338574174782
0.39375000000000004	0.2043288551052707	0.6865615711271241
0.4	0.2025086476153521	0.6792132006354686
0.40625	0.20051084760904037	0.6718936954482335
0.41250000000000003	0.19833693664814633	0.6646079575180349
0.41875	0.1959885349329482	0.6573608372369207
0.42500000000000004	0.19346739932079896	0.6501571294406641
0.43125	0.19077542266578623	0.6430015692221093
0.4375	0.18791463243295084	0.635898827761535
0.44375000000000003	0.18488718831600304	0.6288535087155881
0.45	0.18169538011344138	0.6218701435583899
0.45625000000000004	0.17834162524988545	0.6149531884259473
0.4625	0.17482846623017734	0.6081070201668513
0.46875	0.17115856825066397	0.6013359328942427
0.47500000000000003	0.16733471642646444	0.5946441342700429
0.48125	0.16335981312353884	0.5880357422026411
0.48750000000000004	0.15923687506891468	0.5815147814067054
0.49375	0.15496903037796184	0.5750851801430512
0.5	0.15055951553714914	0.5687507671092353
0.50625	0.1460116721911818	0.562515268266523
0.5125000000000001	0.14132894396000625	0.5563823039735032
0.51875	0.1365148730485806	0.5503553860149261
0.525	0.13157309688985158	0.5444379149077423
0.53125	0.12650734462152344	0.5386331771864518
0.5375	0.12132143355082287	0.5329443428739685
0.5437500000000001	0.11601926550693734	0.527374463038818
0.55	0.11060482313914949	0.5219264674742954
0.55625	0.10508216614280935	0.5166031624908232
0.5625	0.09945542743016438	0.5114072287719084
0.56875	0.09372880873341853	0.5063412188798578
0.5750000000000001	0.08790657548295237	0.5014075538555269
0.58125	0.08199305429286721	0.4966085243727768
0.5875	0.07599263206699827	0.49194629239999627
0.59375	0.06990975078365018	0.4874228875189664
0.6000000000000001	0.06374890067932361	0.483040201232953
0.6062500000000001	0.0575146157505927	0.4787999867772453
0.6125	0.05121147001335507	0.4747038601961137
0.61875	0.044844072776860866	0.47075329809107397
0.625	0.03841706508685766	0.46694963560352426
0.6312500000000001	0.03193511659364342	0.46329406698282244
0.6375000000000001	0.025402917614388204	0.4597876445847469
0.64375	0.018825181582627488	0.45643128475169836
0.65	0.012206637238046308	0.45322575929442777
0.65625	0.005552023474643558	0.4501716976929594
0.6625000000000001	-0.0011339145677627261	0.447269587335989
0.6687500000000001	-0.007846429754716213	0.4445197736281227
0.675	-0.014580777230839266	0.44192246019234777
0.68125	-0.021332218702870092	0.4394777091971489
0.6875	-0.028096026699825104	0.43718544182351543
0.6937500000000001	-0.03486748881963205	0.4350454388578524
0.7000000000000001	-0.04164191195875105	0.43305734141917757
0.70625	-0.04841462650937133	0.43122065181667124
0.7125	-0.05518099052550008	0.4295347345319572
0.71875	-0.061936393849740076	0.42799881733739265
0.7250000000000001	-0.06867626220207558	0.42661199253159976
0.7312500000000001	-0.07539606122544301	0.4253732183023301
0.7375	-0.08209130048233483	0.4242813202129003
0.74375	-0.08875753740335418	0.4233349928036069
0.75	-0.0953903811790356	0.4225328013143788
0.7562500000000001	-0.10198549659379597	0.4218731835225535
0.7625000000000001	-0.10853860779499372	0.4213544516956824
0.76875	-0.11504550198790775	0.4209747946581076
0.775	-0.12150203303614604	0.4207322799741407
0.78125	-0.12790412496359646	0.4206248562700782
0.7875000000000001	-0.13424777573528282	0.4206503555357745
0.7937500000000001	-0.14052906105476545	0.4208064953514736
0.8	-0.14674413639156766	0.4210908823771801
0.80625	-0.15288924101293835	0.421501014266072
0.8125	-0.1589607009684244	0.42203428268475035
0.8187500000000001	-0.1649549324423307	0.4226879761101266
0.8250000000000001	-0.1708684438163554	0.42345928318269477
0.83125	-0.17669783899497488	0.4243452955244787
0.8375	-0.18243982235395703	0.42534300972171285
0.84375	-0.18809119921476153	0.4264493321618948
0.8500000000000001	-0.19364887793351493	0.42766108217143245
0.8562500000000001	-0.199109872781028	0.4289749950065818
0.8625	-0.2044713069222433	0.4303877249853485
0.86875	-0.20973041755678987	0.4318958481332399
0.875	-0.21488454666638188	0.4334958698139044
0.8812500000000001	-0.21993115528929116	0.4351842240275987
0.8875000000000001	-0.22486782124252527	0.43695727851107624
0.89375	-0.22969224088703785	0.4388113384769183
0.9	-0.23440223078257763	0.44074265039256705
0.90625	-0.23899572922652554	0.4427474058065655
0.9125000000000001	-0.24347079766167262	0.4448217452128993
0.9187500000000001	-0.2478256219680981	0.4469617619516123
0.925	-0.25205851363057247	0.44916350614451583
0.93125	-0.25616791078234913	0.4514229886565502
0.9375	-0.26015237912435596	0.4537361850826728
0.9437500000000001	-0.26401061271993065	0.4560990397560135
0.9500000000000001	-0.26774143466620054	0.4585074697722671
0.95625	-0.2713437976371277	0.4609573690287484
0.9625	-0.2748167843025633	0.4634446122677869
0.96875	-0.27815960762208086	0.46596505913105085
0.9750000000000001	-0.28137161101349206	0.46851455821192295
0.9812500000000001	-0.28445226839342336	0.4710889511036609
0.9875	-0.2874011840960623	0.4736840764421467
0.99375	-0.2902180926631434	0.476295773939188
1.0	-0.2929028585108071	0.47891988840178046
1.00625	-0.2954554754723775	0.48155227372872766
1.0125	-0.29787606621699997	0.4841887968911299
1.01875	-0.30016488154549376	0.486825341881432
1.0250000000000001	-0.30232229956500106	0.4894578136370101
1.03125	-0.3043488247425877	0.4920821419261258
1.0375	-0.3062450868407162	0.49469428520114794
1.04375	-0.30801183973331975	0.49729023440575926
1.05	-0.3096499601074503	0.499866016741446
