# ts lt0 lt1
# ts	lt	lt
0.0	-2.0160081027299637e-16	1.000000000000024
0.00625	0.006254659177542272	1.0003535423802994
0.0125	0.012501073765266144	1.0000493436144335
0.018750000000000003	0.018736760552780875	0.9995424721543203
0.025	0.024956364204942516	0.9988332417532535
0.03125	0.03115454163617789	0.9979221518049826
0.037500000000000006	0.03732596042457307	0.9968098713584385
0.043750000000000004	0.043465327322593984	0.9954972915873745
0.05	0.049567380444229925	0.9939854834185187
0.05625	0.05562689724838137	0.9922756918662836
0.0625	0.06163869689774525	0.9903693165437499
0.06875	0.06759764033171113	0.9882678897193997
0.07500000000000001	0.07349862964017771	0.9859730579410905
0.08125	0.07933660798152908	0.9834865727444351
0.08750000000000001	0.08510656338741139	0.9808102975868647
0.09375	0.09080353918586599	0.9779462340131578
0.1	0.09642265181035178	0.9748965624854921
0.10625000000000001	0.10195911119154596	0.9716636785916274
0.1125	0.10740822739082072	0.9682501828166361
0.11875000000000001	0.11276537187493128	0.9646587567106921
0.125	0.11802581402985855	0.9608917702172244
0.13125	0.1231851056321099	0.9569522238776034
0.1375	0.1282388308907438	0.9528431103449917
0.14375000000000002	0.13318266865061518	0.9485675514338059
0.15000000000000002	0.13801239062622564	0.944128787037474
0.15625	0.14272385537779145	0.9395301594346198
0.1625	0.14731301953322554	0.9347751211727452
0.16875	0.15177593732608596	0.9298672295209444
0.17500000000000002	0.15610876950829636	0.9248101512869379
0.18125000000000002	0.16030778841469404	0.9196076677050116
0.1875	0.16436938809435217	0.9142636700958874
0.19375	0.16829008019459854	0.9087821588113854
0.2	0.17206649876809946	0.9031672210101225
0.20625000000000002	0.17569538593918427	0.8974230327397366
0.21250000000000002	0.17917360924215028	0.8915538600683499
0.21875	0.18249813681644264	0.8855640183740693
0.225	0.18566608396649986	0.879457928731598
0.23125	0.18867471902309293	0.8732401180128306
0.23750000000000002	0.19152145836296922	0.8669151973929434
0.24375000000000002	0.19420379243117084	0.860487786317152
0.25	0.19671938454854224	0.853962603554233
0.25625000000000003	0.19906602357832887	0.8473444238684262
0.2625	0.20124164507393427	0.8406380760424842
0.26875	0.20324432765348277	0.8338484537658665
0.275	0.20507229310434946	0.8269804886255433
0.28125	0.2067239144278794	0.8200391675506276
0.28750000000000003	0.20819769864732346	0.8130295147898077
0.29375	0.20949231242013971	0.8059565779811232
0.30000000000000004	0.2106065495484572	0.798825459062914
0.30625	0.21153937110567572	0.7916412506555319
0.3125	0.21228987208094746	0.784409119517231
0.31875000000000003	0.21285731571604677	0.7771341964337553
0.325	0.2132411017289374	0.7698216718973608
0.33125000000000004	0.21344079760839998	0.7624767277413036
0.3375	0.2134560983123185	0.7551045365000756
0.34375	0.21328685749787113	0.7477102992692042
0.35000000000000003	0.2129330745925676	0.7402991823306685
0.35625	0.2123949186627287	0.7328763729498556
0.36250000000000004	0.2116726824109254	0.7254470283053288
0.36875	0.21076683352289774	0.7180162957643355
0.375	0.20967796456952348	0.7105892932262761
0.38125000000000003	0.20840683399930757	0.7031711218779859
0.3875	0.20695432205554584	0.6957668499069023
0.39375000000000004	0.20532149082994758	0.688381510117291
0.4	0.20350951129210426	0.6810200791908424
0.40625	0.20151971129672663	0.6736875411483211
0.41250000000000003	0.19935357508998522	0.6663887635611944
0.41875	0.1970127026528111	0.6591286155433818
0.42500000000000004	0.19449883804074422	0.6519119004313126
0.43125	0.19181388340358865	0.6447433318746711
0.4375	0.18895983228124058	0.6376276044611775
0.44375000000000003	0.18593885027245458	0.6305693146394367
0.45	0.18275321896817248	0.6235729944500681
0.45625000000000004	0.1794053459152042	0.6166431131558137
0.4625	0.17589775490176676	0.6097840416514827
0.46875	0.17223310163070626	0.6030000813117726
0.47500000000000003	0.16841419439942534	0.5962954482919931
0.48125	0.16444386002449313	0.5896742629319708
0.48750000000000004	0.16032518727296857	0.5831405655139795
0.49375	0.15606119615624955	0.5766982636350475
0.5	0.15165523448566945	0.570351233197611
0.50625	0.14711052955151074	0.5641031668752479
0.5125000000000001	0.14243056266036744	0.5579577355980823
0.51875	0.13761888982043163	0.5519183908619307
0.525	0.13267906838449825	0.54598865510865
0.53125	0.12761489323903868	0.5401716962252338
0.5375	0.12243014307897657	0.5344707635911858
0.5437500000000001	0.1171286792295979	0.5288889561658162
0.55	0.11171455436757931	0.5234291292650213
0.55625	0.10619174141461114	0.5180940964169096
0.5625	0.10056442905868264	0.5128867056146046
0.56875	0.09483674367925925	0.5078092842795883
0.5750000000000001	0.08901303634747729	0.5028644696076238
0.58125	0.08309753813858811	0.49805445678732296
0.5875	0.07709468234709696	0.4933814508655402
0.59375	0.07100891836707805	0.4888475195607763
0.6000000000000001	0.06484465082883759	0.4844544950729173
0.6062500000000001	0.05860648514857305	0.48020420286888316
0.6125	0.052298988855587474	0.4760982707860696
0.61875	0.045926675667676504	0.472138147514235
0.625	0.039494323665261614	0.4683252298919843
0.6312500000000001	0.0330065019597658	0.4646606814403641
0.6375000000000001	0.026467904248466914	0.4611456489852837
0.64375	0.019883287916601305	0.4577809283941605
0.65	0.013257369299077207	0.45456747093722977
0.65625	0.006594859391137154	0.4515057861883371
0.6625000000000001	-9.953819111759053e-05	0.44859645502555817
0.6687500000000001	-0.0068209063969046175	0.445839827345329
0.675	-0.013564690588902356	0.44323604290778373
0.68125	-0.02032609545481642	0.4407853395126659
0.6875	-0.027100278206605603	0.43848752566456134
0.6937500000000001	-0.03388268530483534	0.43634237715989427
0.7000000000000001	-0.0406685789730113	0.4343496765028669
0.70625	-0.04745316648914405	0.4325088600746898
0.7125	-0.054231965814411275	0.43081926753788247
0.71875	-0.06100031907109605	0.4292802371290916
