# ts tempo_beta5_lt1
# ts	tempo_beta5_lt1
0.0	1.0000000000000027
0.00625	0.9978005703225639
0.0125	0.9974994016912673
0.018750000000000003	0.9969963160493825
0.025	0.9962916962844682
0.03125	0.9953860782004886
0.037500000000000006	0.994280150513504
0.043750000000000004	0.9929747539589978
0.05	0.9914708812605992
0.05625	0.9897696762724476
0.0625	0.9878724302892572
0.06875	0.9857805842073535
0.07500000000000001	0.9834957262707965
0.08125	0.981019590696594
0.08750000000000001	0.9783540560059448
0.09375	0.9755011431110221
0.1	0.9724630132610308
0.10625000000000001	0.9692419661935802
0.1125	0.9658404384638318
0.11875000000000001	0.9622610014154185
0.125	0.9585063590964648
0.13125	0.9545793447150267
0.1375	0.9504829192370142
0.14375000000000002	0.9462201684901095
0.15000000000000002	0.9417943006303297
0.15625	0.937208642941058
0.1625	0.9324666390697612
0.16875	0.9275718462339014
0.17500000000000002	0.9225279316161069
0.18125000000000002	0.9173386695076051
0.1875	0.9120079377694993
0.19375	0.9065397143289787
0.2	0.9009380739685726
0.20625000000000002	0.8952071846044589
0.21250000000000002	0.8893513035506696
0.21875	0.8833747742155131
0.225	0.8772820215567504
0.23125	0.8710775486266931
0.23750000000000002	0.8647659326435306
0.24375000000000002	0.8583518208784525
0.25	0.8518399266174562
0.25625000000000003	0.8452350249975301
0.2625	0.8385419488827518
0.26875	0.8317655845801227
0.275	0.8249108674933224
0.28125	0.8179827817176594
0.28750000000000003	0.8109863582258023
0.29375	0.8039266480865589
0.30000000000000004	0.7968087345812372
0.30625	0.7896377325484103
0.3125	0.7824187808975025
0.31875000000000003	0.7751570372362301
0.325	0.7678576733078998
0.33125000000000004	0.7605258705750273
0.3375	0.7531668156403257
0.34375	0.7457856958329394
0.35000000000000003	0.738387694721789
0.35625	0.730977987622954
0.36250000000000004	0.723561737116074
0.36875	0.7161440885990977
0.375	0.708730165844126
0.38125000000000003	0.7013250664095331
0.3875	0.6939338574174782
0.39375000000000004	0.6865615711271241
0.4	0.6792132006354686
0.40625	0.6718936954482335
0.41250000000000003	0.6646079575180349
0.41875	0.6573608372369207
0.42500000000000004	0.6501571294406641
0.43125	0.6430015692221093
0.4375	0.635898827761535
0.44375000000000003	0.6288535087155881
0.45	0.6218701435583899
0.45625000000000004	0.6149531884259473
0.4625	0.6081070201668513
0.46875	0.6013359328942427
0.47500000000000003	0.5946441342700429
0.48125	0.5880357422026411
0.48750000000000004	0.5815147814067054
0.49375	0.5750851801430512
0.5	0.5687507671092353
0.50625	0.562515268266523
0.5125000000000001	0.5563823039735032
0.51875	0.5503553860149261
0.525	0.5444379149077423
0.53125	0.5386331771864518
