# ts ed_betaInf_lt1
# ts	ed_betaInf_lt1
1.3250000000000002	0.5476977181390634
1.3375000000000001	0.5451156908103093
1.35	0.5420771644832939
1.3625	0.5385876207859964
1.375	0.5346543504905721
1.3875000000000002	0.5302864109625104
1.4000000000000001	0.5254945767982749
1.4125	0.5202912838799403
1.425	0.5146905670999518
1.4375	0.5087079920334803
1.4500000000000002	0.5023605808593847
1.4625000000000001	0.4956667328509134
1.475	0.4886461397793858
1.4875	0.48131969659171014
1.5	0.47370940774022224
1.5125000000000002	0.4658382895598391
1.5250000000000001	0.45773026910057923
1.5375	0.449410079837398
1.55	0.44090315468862695
1.5625	0.4322355167846914
1.5750000000000002	0.42343366843557584
1.5875000000000001	0.41452447875032533
1.6	0.40553507036694
1.6125	0.3964927057515175
1.625	0.3874246735261835
1.6375000000000002	0.37835817528332494
1.6500000000000001	0.3693202133400289
1.6625	0.3603374798809618
1.675	0.3514362479310604
1.6875	0.3426422645898535
1.7000000000000002	0.3339806469491873
1.7125000000000001	0.3254757811033814
1.725	0.3171512246468461
1.7375	0.3090296130391733
1.75	0.3011325702000994
1.7625000000000002	0.2934806236791475
1.7750000000000001	0.28609312472431836
1.7875	0.2789881735538413
1.8	0.2721825501127809
1.8125	0.2656916505729062
1.8250000000000002	0.2595294298105363
1.8375000000000001	0.25370835007173387
1.85	0.24823933600880063
1.8625	0.24313173624547244
1.875	0.23839329160097342
1.8875000000000002	0.2340301100764843
1.9000000000000001	0.23004664867897076
1.9125	0.2264457021299583
1.925	0.22322839847854917
1.9375	0.22039420160995316
1.9500000000000002	0.21794092061305606
1.9625000000000001	0.21586472594252373
1.975	0.21416017228386522
1.9875	0.21282022800298214
2.0	0.21183631103521525
2.0125	0.21119833104330615
2.025	0.21089473764885094
2.0375	0.21091257451763423
2.0500000000000003	0.21123753905646814
2.0625	0.211854047456495
2.075	0.2127453047978582
2.0875	0.21389337990994342
2.1	0.21527928466433804
2.1125000000000003	0.2168830573589871
2.125	0.2186838498380327
2.1375	0.22066001797642187
2.15	0.22278921514690864
2.1625	0.22504848827496782
2.1750000000000003	0.22741437607893705
2.1875	0.22986300908409382
2.2	0.23237021099387156
2.2125	0.2349116009972071
2.225	0.23746269658800856
2.2375000000000003	0.23999901647227684
2.25	0.24249618313947305
2.2625	0.2449300246766555
2.275	0.2472766754090887
2.2875	0.24951267495651439
2.3000000000000003	0.25161506530199157
2.3125	0.25356148547968405
2.325	0.25533026349894117
2.3375	0.25690050513383583
2.35	0.25825217922210714
2.3625000000000003	0.25936619913189946
2.375	0.2602245000719089
2.3875	0.2608101119383113
2.4000000000000004	0.2611072274108013
2.4125	0.2611012650307187
2.4250000000000003	0.2607789270152055
2.4375	0.26012825158369784
2.45	0.2591386595963835
2.4625000000000004	0.257800995327576
2.475	0.2561075612223382
2.4875000000000003	0.25405214650884234
2.5	0.2516300495653294
