0.000000000000000000e+00 -4.543596154229943840e-02
5.000000000000000278e-02 -4.642091164342704995e-02
1.000000000000000056e-01 -4.712479467103398989e-02
1.500000000000000222e-01 -4.757788561276394407e-02
2.000000000000000111e-01 -4.780756439208679737e-02
2.500000000000000000e-01 -4.783857855926484937e-02
3.000000000000000444e-01 -4.769328916166558352e-02
3.500000000000000333e-01 -4.739189038750694222e-02
4.000000000000000222e-01 -4.695261090621457439e-02
4.500000000000000111e-01 -4.639188512357216021e-02
5.000000000000000000e-01 -4.572454243887652536e-02
5.500000000000000444e-01 -4.496393296602123335e-02
6.000000000000000888e-01 -4.412206874079588337e-02
6.500000000000000222e-01 -4.320974587835917091e-02
7.000000000000000666e-01 -4.223665545125442067e-02
7.500000000000000000e-01 -4.121148418739620234e-02
8.000000000000000444e-01 -4.014200599246834505e-02
8.500000000000000888e-01 -3.903516517841884581e-02
9.000000000000000222e-01 -3.789715213640365565e-02
9.500000000000000666e-01 -3.673347221475553592e-02
1.000000000000000000e+00 -3.554900837690288390e-02
1.050000000000000044e+00 -3.434807824639821844e-02
1.100000000000000089e+00 -3.313448603791531444e-02
1.150000000000000133e+00 -3.191156984696127269e-02
1.200000000000000178e+00 -3.068224471591916858e-02
1.250000000000000000e+00 -2.944905041780528435e-02
1.300000000000000044e+00 -2.821415983343757844e-02
1.350000000000000089e+00 -2.697944058540506507e-02
1.400000000000000133e+00 -2.574647443047051176e-02
1.450000000000000178e+00 -2.451658428145614063e-02
1.500000000000000000e+00 -2.329085883503385565e-02
1.550000000000000044e+00 -2.207017502150369209e-02
1.600000000000000089e+00 -2.085521847136799500e-02
1.650000000000000133e+00 -1.964650218709698345e-02
1.700000000000000178e+00 -1.844438357759464742e-02
1.750000000000000000e+00 -1.724908000688587725e-02
1.800000000000000044e+00 -1.606068301715828442e-02
1.850000000000000089e+00 -1.487917132091418071e-02
1.900000000000000133e+00 -1.370442306422153811e-02
1.950000000000000178e+00 -1.253622601824727102e-02
2.000000000000000000e+00 -1.137428795346169183e-02
2.050000000000000266e+00 -1.021824587396120802e-02
2.100000000000000089e+00 -9.067674038349139362e-03
2.149999999999999911e+00 -7.922093364102874430e-03
2.200000000000000178e+00 -6.780977276129868635e-03
2.250000000000000000e+00 -5.643759095121376849e-03
2.300000000000000266e+00 -4.509838499947120549e-03
2.350000000000000089e+00 -3.378587012447041397e-03
2.400000000000000355e+00 -2.249355761220091492e-03
2.450000000000000178e+00 -1.121479155785688915e-03
2.500000000000000000e+00 5.718994814129832191e-06
2.550000000000000266e+00 1.132920145356393089e-03
2.600000000000000089e+00 2.260805729490911534e-03
2.650000000000000355e+00 3.390051874332171596e-03
2.700000000000000178e+00 4.521324839853980808e-03
2.750000000000000000e+00 5.655273196149553788e-03
2.800000000000000266e+00 6.792524623438249247e-03
2.850000000000000089e+00 7.933679221111150995e-03
2.900000000000000355e+00 9.079303393954607157e-03
2.950000000000000178e+00 1.022992338450932383e-02
3.000000000000000000e+00 1.138601839356150058e-02
3.050000000000000266e+00 1.254801322329250970e-02
3.100000000000000089e+00 1.371627037127228291e-02
3.150000000000000355e+00 1.489108149928172926e-02
3.200000000000000178e+00 1.607265819633808823e-02
3.250000000000000000e+00 1.726112278590970217e-02
3.300000000000000266e+00 1.845649485820819932e-02
3.350000000000000089e+00 1.965868197571390280e-02
3.400000000000000355e+00 2.086746575220197256e-02
3.450000000000000178e+00 2.208248765208995629e-02
3.500000000000000000e+00 2.330323343352182913e-02
3.550000000000000266e+00 2.452901610588595349e-02
3.600000000000000089e+00 2.575895725369906075e-02
3.650000000000000355e+00 2.699196655941403511e-02
3.700000000000000178e+00 2.822671934527531609e-02
3.750000000000000000e+00 2.946163193689177451e-02
3.800000000000000266e+00 3.069483463087719841e-02
3.850000000000000089e+00 3.192414202897380510e-02
3.900000000000000355e+00 3.314702047995361084e-02
3.950000000000000178e+00 3.436055234003429493e-02
4.000000000000000000e+00 3.556139674143207752e-02
4.049999999999999822e+00 3.674574651825753685e-02
4.100000000000000533e+00 3.790928091084620755e-02
4.150000000000000355e+00 3.904711362546672143e-02
4.200000000000000178e+00 4.015373578455192632e-02
4.250000000000000000e+00 4.122294215875577789e-02
4.299999999999999822e+00 4.224779819539640352e-02
4.350000000000000533e+00 4.322052559199397043e-02
4.400000000000000355e+00 4.413243300682431064e-02
4.450000000000000178e+00 4.497382451266795228e-02
4.500000000000000000e+00 4.573389834050810288e-02
4.549999999999999822e+00 4.640034713899869601e-02
4.600000000000000533e+00 4.696024572970351751e-02
4.650000000000000355e+00 4.739874349765432066e-02
4.700000000000000178e+00 4.769936556374421849e-02
4.750000000000000000e+00 4.784385728372726743e-02
4.800000000000000711e+00 4.781199278853971724e-02
4.850000000000000533e+00 4.758138431277904312e-02
4.900000000000000355e+00 4.712725962815429714e-02
4.950000000000000178e+00 4.642221882588806747e-02
5.000000000000000000e+00 4.543596154229943840e-02
