0.0	-0.007913951813225517
0.1	-0.012672185000252911
0.2	-0.016553627706420215
0.30000000000000004	-0.01919097748998222
0.4	-0.020422531645927222
0.5	-0.02030909166674444
0.6000000000000001	-0.019105908463435628
0.7000000000000001	-0.0172052064906123
0.8	-0.0150517520206781
0.9	-0.013061343980132145
1.0	-0.01153216150084363
1.1	-0.010633890137717095
1.2000000000000002	-0.010329789287034208
1.3	-0.010461211283060379
1.4000000000000001	-0.010762811601732758
1.5	-0.01094651423062798
1.6	-0.01077107166640015
1.7000000000000002	-0.010078718480920845
1.8	-0.008832761059419547
1.9000000000000001	-0.007131187423575727
2.0	-0.00515776834034129
2.1	-0.0031563011081637143
2.2	-0.00135079118201957
2.3000000000000003	6.560038408251478e-5
2.4000000000000004	0.000997611029064517
2.5	0.001450748760074061
2.6	0.0015125026454143459
2.7	0.0013364366869858951
2.8000000000000003	0.0011030685288942743
2.9000000000000004	0.0009691696161534952
3.0	0.001039434146656304
3.1	0.0013371534418288034
3.2	0.0018181396296049201
3.3000000000000003	0.0023688000535589115
3.4000000000000004	0.00283542703406324
3.5	0.003087697587830507
3.6	0.003017169528459318
3.7	0.0025949650258345613
3.8000000000000003	0.0018650915216814057
3.9000000000000004	0.0009381895564265219
4.0	-2.279929147705473e-5
4.1000000000000005	-0.0008296901816671198
4.2	-0.001288923706039391
4.3	-0.0012843503230816622
4.4	-0.0007410743058670621
4.5	0.00029280385844460133
4.6000000000000005	0.0017330654380764976
4.7	0.0034044484101067862
4.800000000000001	0.005106222812531758
4.9	0.006610492033807147
5.0	0.0077228955120358656
5.1000000000000005	0.008296725844305963
5.2	0.008250772953766417
5.300000000000001	0.007596382656543943
5.4	0.006427219093375014
5.5	0.004914122910212981
5.6000000000000005	0.003269875573875536
5.7	0.0017346039410788827
5.800000000000001	0.0005150051419972601
5.9	-0.00021837221970810727
6.0	-0.00038157529794036193
6.1000000000000005	1.5127189629982052e-5
6.2	0.0008704305059904494
6.300000000000001	0.001983458308895847
6.4	0.003139568242021412
6.5	0.004115031467433333
6.6000000000000005	0.00469082588985989
6.7	0.004746124085160369
6.800000000000001	0.004244326154143302
6.9	0.0032494709546448675
7.0	0.0019313021117405293
7.1000000000000005	0.0004998964986964172
7.2	-0.0008190297303463795
7.300000000000001	-0.0018357318126718258
7.4	-0.002420121481160109
7.5	-0.0025459049785291066
7.6000000000000005	-0.0022774655040613406
7.7	-0.0017511935811660717
7.800000000000001	-0.0011505547466236637
7.9	-0.0006561731387149453
8.0	-0.0004170801706830998
8.1	-0.0005219895851407419
8.200000000000001	-0.0009879584083974935
8.3	-0.0017776684925668862
8.4	-0.0028071088095851654
8.5	-0.003979917983453957
8.6	-0.0052121674260996315
8.700000000000001	-0.006450103320747649
8.8	-0.007663511488559566
8.9	-0.008842905207719715
9.0	-0.009985585431862828
9.1	-0.011077668063380008
9.200000000000001	-0.012082818217459157
9.3	-0.012935382441294607
9.4	-0.013543852862928446
9.5	-0.013808883378816972
9.600000000000001	-0.013644242144774277
9.700000000000001	-0.012997764026712322
9.8	-0.01186150169027067
9.9	-0.010273899901590167
