0.000000000000000000e+00 9.890801579082516559e-01
1.000000000000000056e-01 9.687007540815265605e-01
2.000000000000000111e-01 9.310424961462406834e-01
3.000000000000000444e-01 8.796888447998993943e-01
4.000000000000000222e-01 8.191248990464433666e-01
5.000000000000000000e-01 7.540727118441628019e-01
6.000000000000000888e-01 6.887756280545882515e-01
7.000000000000000666e-01 6.264455334801476427e-01
8.000000000000000444e-01 5.690313703490105235e-01
9.000000000000000222e-01 5.170748737648669380e-01
1.000000000000000000e+00 4.700164213479872677e-01
1.100000000000000089e+00 4.263329925896790495e-01
1.200000000000000178e+00 3.844576143444886629e-01
1.300000000000000044e+00 3.430052578880897762e-01
1.400000000000000133e+00 3.010728542684613096e-01
1.500000000000000000e+00 2.587860754155568710e-01
1.600000000000000089e+00 2.167690221800930295e-01
1.700000000000000178e+00 1.764135053157071531e-01
1.800000000000000044e+00 1.394333725173114158e-01
1.900000000000000133e+00 1.074683742926276914e-01
2.000000000000000000e+00 8.165922047175429299e-02
2.100000000000000089e+00 6.255259495715149998e-02
2.200000000000000178e+00 4.987111384382299922e-02
2.300000000000000266e+00 4.264285935867741933e-02
2.400000000000000355e+00 3.943855111595013369e-02
2.500000000000000000e+00 3.870130931693990806e-02
2.600000000000000089e+00 3.910568326255255828e-02
2.700000000000000178e+00 3.975978778167946898e-02
2.800000000000000266e+00 4.041822579193248693e-02
2.900000000000000355e+00 4.144696326124684693e-02
3.000000000000000000e+00 4.362895578676493497e-02
3.100000000000000089e+00 4.805242995974590842e-02
3.200000000000000178e+00 5.575428937548980446e-02
3.300000000000000266e+00 6.745529121785236171e-02
3.400000000000000355e+00 8.337548288159553345e-02
3.500000000000000000e+00 1.031325946510013997e-01
3.600000000000000089e+00 1.257745137783240486e-01
3.700000000000000178e+00 1.499130938806573499e-01
3.800000000000000266e+00 1.739718898902891386e-01
3.900000000000000355e+00 1.964542718962740686e-01
4.000000000000000000e+00 2.162239406122453134e-01
4.100000000000000533e+00 2.326667064756812453e-01
4.200000000000000178e+00 2.457578120114130293e-01
4.299999999999999822e+00 2.560868550637063756e-01
4.400000000000000355e+00 2.647192152024007705e-01
4.500000000000000000e+00 2.729926078906845244e-01
4.600000000000000533e+00 2.822670188906364896e-01
4.700000000000000178e+00 2.936906206793389318e-01
4.800000000000000711e+00 3.079167403472158893e-01
4.900000000000000355e+00 3.250082400920273895e-01
5.000000000000000000e+00 3.443207339758611596e-01
5.100000000000000533e+00 3.645632399264652768e-01
5.200000000000000178e+00 3.839292422137456362e-01
5.300000000000000711e+00 4.002994331331848898e-01
5.400000000000000355e+00 4.115289128829984211e-01
5.500000000000000000e+00 4.157320609577762616e-01
5.600000000000000533e+00 4.115490285206896970e-01
5.700000000000000178e+00 3.983319901592871082e-01
5.800000000000000711e+00 3.762692245543980962e-01
5.900000000000000355e+00 3.463646139891898845e-01
6.000000000000000000e+00 3.103194385264179123e-01
6.100000000000000533e+00 2.703103153200657194e-01
6.200000000000000178e+00 2.287153980794804919e-01
6.300000000000000711e+00 1.877939006714052506e-01
6.400000000000000355e+00 1.494197989566483087e-01
6.500000000000000000e+00 1.148573385346950970e-01
6.600000000000000533e+00 8.466479457285500110e-02
6.700000000000000178e+00 5.870931232779385417e-02
6.800000000000000711e+00 3.627135124510256353e-02
6.900000000000000355e+00 1.631836156869076460e-02
7.000000000000000000e+00 -2.277832344490770579e-03
7.100000000000000533e+00 -2.046167303691821815e-02
7.200000000000000178e+00 -3.882057188968703748e-02
7.300000000000000711e+00 -5.723317576538664714e-02
7.400000000000000355e+00 -7.527429422640714851e-02
7.500000000000000000e+00 -9.199426331130074186e-02
7.600000000000000533e+00 -1.061927669776410593e-01
7.700000000000000178e+00 -1.166613724710584971e-01
7.800000000000000711e+00 -1.224734512843760198e-01
7.900000000000000355e+00 -1.230861785283093174e-01
8.000000000000000000e+00 -1.185024895508537540e-01
8.099999999999999645e+00 -1.092582659706107101e-01
8.200000000000001066e+00 -9.626061482735398522e-02
8.300000000000000711e+00 -8.062120213815114622e-02
8.400000000000000355e+00 -6.342887011751438542e-02
8.500000000000000000e+00 -4.551878594123862087e-02
8.599999999999999645e+00 -2.733190705757956515e-02
8.700000000000001066e+00 -8.838304445585897992e-03
8.800000000000000711e+00 1.040344949499003545e-02
8.900000000000000355e+00 3.110657332521988769e-02
9.000000000000000000e+00 5.405733481582041672e-02
9.099999999999999645e+00 7.990131206021491850e-02
9.200000000000001066e+00 1.089620660349592679e-01
9.300000000000000711e+00 1.411257063091612141e-01
9.400000000000000355e+00 1.758103271633016940e-01
9.500000000000000000e+00 2.120456042628625914e-01
9.600000000000001421e+00 2.486365300362350927e-01
9.700000000000001066e+00 2.843653561196744506e-01
9.800000000000000711e+00 3.182139842560063325e-01
9.900000000000000355e+00 3.495204883587771372e-01
