# ts Rabi_ED
# ts	Z
0.0	1.0
0.05	0.9950045872383314
0.1	0.9800733119813031
0.15000000000000002	0.9553704358233803
0.2	0.9211676442171983
0.25	0.8778409477046286
0.30000000000000004	0.8258663972811727
0.35000000000000003	0.7658146665289426
0.4	0.69834456678336
0.45	0.6241955742194345
0.5	0.5441794591814422
0.55	0.45917111818862605
0.6000000000000001	0.3700987177125765
0.65	0.2779332659539133
0.7000000000000001	0.1836777343927841
0.75	0.08835585482659547
0.8	-0.006999280054623837
0.8500000000000001	-0.10135668373680438
0.9	-0.19369888252038972
0.9500000000000001	-0.2830331358354337
1.0	-0.36840234786401316
1.05	-0.44889555286454264
1.1	-0.5236578624839727
1.1500000000000001	-0.5918997702471938
1.2000000000000002	-0.6529057162120007
1.25	-0.7060418233591602
1.3	-0.7507627265417487
1.35	-0.7866174246439808
1.4000000000000001	-0.8132540969027267
1.4500000000000002	-0.8304238350382722
1.5	-0.8379832538454743
1.55	-0.8358959541398039
1.6	-0.8242328233672964
1.6500000000000001	-0.8031711707088605
1.7000000000000002	-0.7729927050745503
1.75	-0.7340803759280056
1.8	-0.6869141083376815
1.85	-0.6320654749471589
1.9000000000000001	-0.5701913586118916
1.9500000000000002	-0.5020266701768239
2.0	-0.4283761961718924
2.0500000000000003	-0.35010566097574053
2.1	-0.26813209712902764
2.15	-0.18341362584810164
2.2	-0.09693875727372353
2.25	-0.009715326462227966
2.3000000000000003	0.07724081353593183
2.35	0.16291721608171783
2.4000000000000004	0.24631625468843632
2.45	0.326466396688664
2.5	0.40243320769500224
2.5500000000000003	0.47332995959459473
2.6	0.5383277183165991
2.6500000000000004	0.5966647927423996
2.7	0.6476554328649088
2.75	0.6906976735890084
2.8000000000000003	0.7252802303120585
2.85	0.75098836351249
2.9000000000000004	0.767508641858185
2.95	0.7746325466506451
3.0	0.7722588745494025
3.0500000000000003	0.760394910259428
3.1	0.7391563559848519
3.1500000000000004	0.70876601972049
3.2	0.6695512796319616
3.25	0.6219403566333839
3.3000000000000003	0.5664574415861602
3.35	0.5037167371057055
3.4000000000000004	0.4344154865869147
3.45	0.3593260745790126
3.5	0.2792872929174339
3.5500000000000003	0.19519487594433352
3.6	0.10799141563877238
3.6500000000000004	0.01865577348064883
3.7	-0.07180788963495865
3.75	-0.1623813411317545
3.8000000000000003	-0.25204363633010846
3.85	-0.33978248399589034
3.9000000000000004	-0.4246054932887875
3.95	-0.5055511801320832
4.0	-0.5816996148237583
4.05	-0.6521825976167389
4.1000000000000005	-0.7161932549175545
4.15	-0.772994955590703
4.2	-0.8219294545163285
4.25	-0.8624241789412639
4.3	-0.8939985822037072
4.3500000000000005	-0.9162694990206306
4.4	-0.9289554466318963
4.45	-0.9318798266276642
4.5	-0.924972993182065
4.55	-0.9082731646140731
4.6000000000000005	-0.8819261666342699
4.65	-0.8461840072499933
4.7	-0.8014022950235417
4.75	-0.7480365241351007
4.800000000000001	-0.6866372614127324
4.8500000000000005	-0.61784428206598
4.9	-0.5423797121979747
4.95	-0.4610402471635612
5.0	-0.37468852536929165
5.050000000000001	-0.2842437470477703
5.1000000000000005	-0.19067163675050292
5.15	-0.09497385665231001
5.2	0.001823014891525694
5.25	0.09867881888300807
5.300000000000001	0.1945513397161568
5.3500000000000005	0.2884078885497941
5.4	0.3792368147863241
5.45	0.46605881392406995
5.5	0.5479379011851785
5.550000000000001	0.6239919231265634
5.6000000000000005	0.6934024839254488
5.65	0.7554241691710727
5.7	0.8093929577357658
5.75	0.8547337215564624
5.800000000000001	0.890966723815501
5.8500000000000005	0.9177130379227932
5.9	0.9346988226997391
5.95	0.9417584030562673
6.0	0.9388361200262343
6.050000000000001	0.9259869290605439
6.1000000000000005	0.9033757407418949
6.15	0.871275513348376
6.2	0.8300641217272725
6.25	0.7802200415262794
6.300000000000001	0.7223169017615271
6.3500000000000005	0.6570169717930413
6.4	0.5850636608625303
6.45	0.5072731192840044
6.5	0.42452504004894104
6.550000000000001	0.33775276792554415
6.6000000000000005	0.24793283003416589
6.65	0.15607400733213775
6.7	0.06320607042951691
6.75	-0.029631694306644765
6.800000000000001	-0.12140204128787792
6.8500000000000005	-0.2110812780693915
6.9	-0.29767060831129133
6.95	-0.3802071829251325
7.0	-0.45777474098700677
7.050000000000001	-0.5295137270788829
7.1000000000000005	-0.5946307778074118
7.15	-0.6524074772622873
7.2	-0.7022082890352834
7.25	-0.7434875810501248
7.300000000000001	-0.7757956687791673
7.3500000000000005	-0.7987838123756443
7.4	-0.8122081137623842
7.45	-0.8159322707228625
7.5	-0.8099291564715579
7.550000000000001	-0.7942812049689851
7.6000000000000005	-0.7691795943197922
7.65	-0.7349222328716745
7.7	-0.6919105650331783
7.75	-0.6406452262554854
7.800000000000001	-0.5817205889737241
7.8500000000000005	-0.5158182534637381
7.9	-0.44369954941741896
7.95	-0.36619712544176547
8.0	-0.28420571450388765
8.05	-0.19867217343136775
8.1	-0.11058490378640257
8.15	-0.020962769615456532
8.200000000000001	0.06915636541028702
8.25	0.15872735324081721
8.3	0.24670959657936425
8.35	0.33207886866202874
8.4	0.41383898133610436
8.450000000000001	0.49103316567081623
8.5	0.5627550316502474
8.55	0.6281589775568314
8.6	0.6864699254359334
8.65	0.7369922664856583
8.700000000000001	0.7791179092583972
8.75	0.8123333340786394
8.8	0.8362255689330567
8.85	0.8504870151064847
8.9	0.8549190648309466
8.950000000000001	0.8494344679763568
9.0	0.8340584201193719
9.05	0.8089283599512079
9.1	0.7742924796931618
9.15	0.7305069677490766
9.200000000000001	0.6780320180135332
9.25	0.6174266548611892
9.3	0.5493424366707824
9.35	0.47451611361077173
9.4	0.3937613271785592
9.450000000000001	0.30795944951312915
9.5	0.21804966968755124
9.55	0.1250184419566869
9.600000000000001	0.029888417234285865
9.65	-0.06629301612419115
9.700000000000001	-0.1624654528556726
9.75	-0.25756732144672556
9.8	-0.35054773335480105
9.850000000000001	-0.44037820026969415
9.9	-0.526064091267715
9.950000000000001	-0.6066557053567834
