# ts TEMPO
# ts	Z
0.0	1.0
0.05	0.9948796108167909
0.1	0.9795714210733895
0.15000000000000002	0.9542407254536308
0.2	0.919161028176872
0.25	0.8747110578705629
0.30000000000000004	0.8213706347297877
0.35000000000000003	0.7597154336286962
0.4	0.6904107017094786
0.45	0.6142039988551138
0.5	0.5319170402837884
0.55	0.44443673215493484
0.6000000000000001	0.3527054938170512
0.65	0.257710977500346
0.7000000000000001	0.16047529616086081
0.75	0.062043873973391436
0.8	-0.036525952956254784
0.8500000000000001	-0.13417646121133528
0.9	-0.2298610725411165
0.9500000000000001	-0.32255575743995113
1.0	-0.41127019111818686
1.05	-0.4950585383922226
1.1	-0.5730297492150005
1.1500000000000001	-0.6443572529738805
1.2000000000000002	-0.7082879468337056
1.25	-0.7641503779224027
1.3	-0.8113620219248692
1.35	-0.849435605004099
1.4000000000000001	-0.8779843667272832
1.4500000000000002	-0.8967262272840328
1.5	-0.9054868073432338
1.55	-0.9042012701690026
1.6	-0.8929149650265895
1.6500000000000001	-0.871782862664723
1.7000000000000002	-0.8410677903938168
1.75	-0.80113748973132
1.8	-0.7524605240616887
1.85	-0.6956010830625211
1.9000000000000001	-0.6312127419719217
1.9500000000000002	-0.560031244065301
2.0	-0.48286638319276215
2.0500000000000003	-0.4005930785456018
2.1	-0.31414173679512786
2.15	-0.22448800945108602
2.2	-0.13264205590773334
2.25	-0.039637431225576614
2.3000000000000003	0.0534802814209576
2.35	0.14566496706177934
2.4000000000000004	0.23588148232916212
2.45	0.3231170281553758
2.5	0.40639228624194645
2.5500000000000003	0.48477218219110374
2.6	0.5573761576859202
2.6500000000000004	0.6233878539835189
2.7	0.6820640814343013
2.75	0.7327429898956637
2.8000000000000003	0.7748513436490383
2.85	0.8079108316124605
2.9000000000000004	0.8315433241301781
2.95	0.8454750466571886
3.0	0.8495395967377147
3.0500000000000003	0.8436797984005904
3.1	0.8279482402624453
3.1500000000000004	0.8025069883320088
3.2	0.7676255222912295
3.25	0.7236779675364111
3.3000000000000003	0.6711389736067873
3.35	0.6105785301053432
3.4000000000000004	0.5426557360862168
3.45	0.46811159234521765
3.5	0.38776089498251154
3.5500000000000003	0.3024833198487777
3.6	0.2132137950346075
3.6500000000000004	0.12093226658293195
3.7	0.026652970367436524
3.75	-0.06858667458101206
3.8000000000000003	-0.1637374266121389
3.85	-0.2577497141034482
3.9000000000000004	-0.3495851339282152
3.95	-0.4382278287222523
4.0	-0.522695619768757
4.05	-0.6020507731361607
4.1000000000000005	-0.6754102815917491
4.15	-0.7419555492630984
4.2	-0.800941373570658
4.25	-0.8517041263657966
4.3	-0.8936690440260562
4.3500000000000005	-0.9263565475788785
4.4	-0.9493875231420389
4.45	-0.9624875051766651
4.5	-0.9654897174505997
4.55	-0.9583369367363187
4.6000000000000005	-0.9410821610725127
4.65	-0.913888073565916
4.7	-0.8770253086022769
4.75	-0.8308695389295679
4.800000000000001	-0.7758974160618902
4.8500000000000005	-0.7126814073604467
4.9	-0.6418835875003239
4.95	-0.5642484515447954
5.0	-0.48059482812409815
5.050000000000001	-0.39180698156316807
5.1000000000000005	-0.29882499976704296
5.15	-0.20263457342753866
5.2	-0.10425627772876257
5.25	-0.004734474336400484
5.300000000000001	0.09487404562690453
5.3500000000000005	0.1935115539680107
5.4	0.2901308849533822
5.45	0.38370682089326347
5.5	0.4732472349610045
5.550000000000001	0.5578038726285327
5.6000000000000005	0.6364826520009564
5.65	0.7084533719634519
5.7	0.7729587226231701
5.75	0.8293224946628837
5.800000000000001	0.8769569091941148
5.8500000000000005	0.9153689746527645
5.9	0.9441658114830119
5.95	0.9630588818037162
6.0	0.9718670804708737
6.050000000000001	0.9705186518683897
6.1000000000000005	0.9590519136332903
6.15	0.9376147784516743
6.2	0.9064630793638894
6.25	0.8659577188593309
6.300000000000001	0.8165606710728509
6.3500000000000005	0.7588298810892721
6.4	0.693413119930842
6.45	0.621040859092918
6.5	0.5425182460647029
6.550000000000001	0.4587162653783045
6.6000000000000005	0.37056218524816653
6.65	0.2790293924477942
6.7	0.18512672672251268
6.75	0.08988743272423246
6.800000000000001	-0.005642151901011361
6.8500000000000005	-0.10041404496964935
6.9	-0.19339008451555562
6.95	-0.2835532784361658
7.0	-0.36991892211664257
7.050000000000001	-0.4515453552340477
7.1000000000000005	-0.5275442457598917
7.15	-0.5970902851735762
7.2	-0.6594301925975101
7.25	-0.7138909257303621
7.300000000000001	-0.7598870115362916
7.3500000000000005	-0.7969269155359855
7.4	-0.8246183808990286
7.45	-0.8426726793699456
7.5	-0.8509077265949856
7.550000000000001	-0.8492500293509564
7.6000000000000005	-0.8377354426778013
7.65	-0.8165087297670685
7.7	-0.7858219289005444
7.75	-0.7460315450716621
7.800000000000001	-0.697594599869022
7.8500000000000005	-0.6410635789490864
7.9	-0.5770803373970655
7.95	-0.5063690243854722
8.0	-0.4297281091862547
8.05	-0.34802159508071046
8.1	-0.2621695139437135
8.15	-0.17313781210680687
8.200000000000001	-0.08192773091255444
8.25	0.01043519717363738
8.3	0.10291241621738276
8.35	0.19446375795738266
8.4	0.28405886900897187
8.450000000000001	0.3706885304510825
8.5	0.45337574601522823
8.55	0.5311864761470855
8.6	0.6032399022007123
8.65	0.6687181083927899
8.700000000000001	0.7268750749317746
8.75	0.7770448841226416
8.8	0.8186490498362456
8.85	0.8512028923049554
8.9	0.8743208836184823
8.950000000000001	0.8877209116220536
9.0	0.8912274108325033
9.05	0.8847733294953091
9.1	0.8684009089660846
9.15	0.842261268196597
9.200000000000001	0.8066127982459735
9.25	0.7618183833897249
9.3	0.7083414810700539
9.35	0.6467410950027085
9.4	0.5776657172191425
9.450000000000001	0.5018462809366372
9.5	0.42008821536501323
9.55	0.3332626859150468
9.600000000000001	0.2422971155574991
9.65	0.14816509102613148
9.700000000000001	0.05187576402152044
9.75	-0.04553713682231909
9.8	-0.14302656313702777
9.850000000000001	-0.23954355036781236
9.9	-0.3340486429522672
9.950000000000001	-0.4255232167850589
