# ts k3 k4 k5 k6 k7 k8
# ts	gt0	gt0	gt0	gt0	gt0	gt0
2.15	0.4095740249826463	0.4501965223754276	0.4812169883823224	0.5017895674388931	0.5142412177985085	0.5218577388437268
2.2	0.4071693427094683	0.447805947141893	0.47886287351669465	0.4994651219112784	0.5119334184212125	0.5195920150126334
2.25	0.404866117949892	0.44550657765724855	0.4765941410088136	0.49722314126772654	0.509707143058626	0.5174008417119775
2.3000000000000003	0.4026601901178799	0.44329447692451135	0.47440694509083103	0.4950598439964081	0.507559039193354	0.5152804320863663
2.35	0.4005477464136264	0.4411660439702526	0.4722977670020263	0.4929717666351162	0.5054858550032658	0.5132274961396319
2.4000000000000004	0.3985252903875042	0.4391179838573387	0.4702633850671115	0.490955734137812	0.5034843213996836	0.5112391960405354
2.45	0.39658961429352463	0.4371472813840154	0.4683008485102961	0.4890088323919948	0.5015511645846442	0.5093130892876256
2.5	0.3947377746800746	0.4352511778301331	0.4664074544758578	0.48712838431467276	0.4996832237407007	0.5074470711718345
2.5500000000000003	0.39296707081270743	0.43342715025013007	0.46458072784402715	0.48531192842356563	0.4978775846695899	0.5056393236808477
2.6	0.39127502550568377	0.4316728928272905	0.46281840340023406	0.4835571988352783	0.49613166398065145	0.5038882637173027
2.6500000000000004	0.38965936817824	0.4299863001290615	0.4611184102231983	0.48186210748263475	0.49444323366211335	0.5021924931746339
2.7	0.3881180197796157	0.42836545198707493	0.4594788579081311	0.48022473027361484	0.49281040412880067	0.5005507551453191
2.75	0.3866490793523667	0.4268085999077628	0.45789802429909565	0.47864329827627644	0.49123158596152755	0.49896189042569594
2.8000000000000003	0.3852508120748626	0.42531415503108827	0.4563743443840877	0.4771161925760648	0.4897054430407276	0.49742479141566737
2.85	0.3839216386238485	0.42388067767856497	0.45490639951153966	0.47564193972209623	0.4882308416996939	0.4959383601147362
2.9000000000000004	0.38266012561504076	0.4225068684580512	0.4534929032034047	0.4742192023726562	0.48680679369855223	0.4945014798565379
2.95	0.3814649771012705	0.4211915610800135	0.45213269446006404	0.4728467688937356	0.48543239210020356	0.49311300778094563
3.0	0.38033502697337934	0.4199337167431448	0.4508247427123524	0.4715235484412903	0.48410674924328845	0.4917717830012504
3.0500000000000003	0.37926923212014096	0.4187324195869329	0.4495681329462252	0.4702485742472981	0.4828289476955791	0.4904766343933622
3.1	0.37826666630559097	0.41758687228543534	0.44836205881841384	0.46902100493728	0.4815980026482869	0.48922639244791144
3.1500000000000004	0.3773265147438176	0.416496390718892	0.4472058199813453	0.4678401149779789	0.48041284778111026	0.48801992562530705
3.2	0.3764480692807674	0.41546039737365514	0.4460988196409621	0.4667052757877389	0.47927236780579346	0.4868561889532028
3.25	0.37563072417301696	0.41447841462417495	0.44504056214982746	0.4656159317314865	0.4781754729984669	0.4857342544936781
3.3000000000000003	0.37487397232674463	0.4135500594909605	0.44403065073168024	0.4645715766243479	0.47712118411980303	0.4846533098181222
3.35	0.3741774017946844	0.41267504065157173	0.44306878556945634	0.4635717436709147	0.47610871384863485	0.48361263986022757
3.4000000000000004	0.3735406922593323	0.4118531573708003	0.4421547625575484	0.4626160172387524	0.4751375264248643	0.48261161764338545
3.45	0.3729636112942765	0.4110842996059087	0.4412884730684614	0.4617040567508546	0.47420732235498336	0.4816497100554217
3.5	0.37244601043074704	0.41036844867521677	0.44046990456260277	0.4608356237843265	0.4733179322736851	0.4807264913519703
3.5500000000000003	0.37198782164324823	0.4097056782725568	0.4396991395635139	0.46001061937696996	0.4724691873733632	0.47984165661385464
3.6	0.37158905537266274	0.4090961557478404	0.43897635002218277	0.4592291166694112	0.4716608704585225	0.47899502975291847
3.6500000000000004	0.37124980104571653	0.408540143563501	0.43830185950918044	0.4584913797867909	0.4708927762204118	0.47818656117934244
3.7	0.37097022964098325	0.4080380008830694	0.43767607533760666	0.45779785723413785	0.47016480560047563	0.47741631748468805
3.75	0.37075059596577764	0.4075901850137078	0.4370994926267383	0.45714914850539257	0.4694770227916179	0.47668448039990163
3.8000000000000003	0.3705912381516167	0.4071972525106156	0.43657275016018765	0.45654596979624784	0.4688296618241415	0.475991376343922
3.85	0.3704925736927796	0.40685986066599633	0.4360966387063211	0.45598915571500964	0.4682231107547314	0.47533752648205096
3.9000000000000004	0.3704550948198932	0.40657877056113906	0.43567210901885106	0.4554796030368383	0.4676579119764581	0.4747236578931352
3.95	0.3704793749753945	0.4063548516658954	0.4353002622753964	0.45501812813584375	0.46713480565523047	0.4741506685002174
4.0	0.370566100868912	0.4061890866362816	0.4349822854720129	0.45460543180180035	0.4666548088741975	0.473619622385361
4.05	0.3707160730019908	0.4060825762375708	0.4347194055700245	0.4542422877048159	0.46621928994855	0.473131827502668
4.1000000000000005	0.3709301182343274	0.4060365450092599	0.4345129248963959	0.4539297523715617	0.46582999560831045	0.4726889449097843
4.15	0.37120908048006057	0.406052341563483	0.4343642208619941	0.45366923079961524	0.4654889936186328	0.47229298717480517
4.2	0.3715538650476024	0.40613142189187756	0.43427489971768446	0.4534624952489464	0.4651986294136664	0.4719462623668696
4.25	0.37196542751510697	0.40627533805191696	0.4342468881207228	0.45331170103065915	0.4649615925050019	0.47165142670744276
4.3	0.37244472622897956	0.4064857156209526	0.43428236198376746	0.4532194180743063	0.46478090497722035	0.4714115623094501
4.3500000000000005	0.37299266143243104	0.4067641915341908	0.43438365008879626	0.4531887380513886	0.46465994552007917	0.4712302426862319
4.4	0.3736099980623536	0.40711240746954697	0.43455304885059715	0.45322336354251136	0.46460262123605917	0.4711116906533188
4.45	0.37429728427366193	0.4075320393987283	0.4347929873222451	0.45332736014224384	0.46461361733868745	0.4710610702098699
4.5	0.3750548557766837	0.40802479698945854	0.4351062916360517	0.45350501464067655	0.4646982970256683	0.4710847635807333
4.55	0.37588270618963737	0.4085923579446135	0.4354963192732829	0.45376121041174594	0.46486273168069076	0.47119000652967535
4.6000000000000005	0.3767803235726285	0.40923623692786093	0.4359669799215479	0.4541018435655517	0.46511429609000704	0.4713851499779214
4.65	0.37774661263287007	0.40995782737659103	0.43652272565678274	0.4545338953603125	0.4654619985978487	0.4716803333201499
4.7	0.37877961581150016	0.41075835286593687	0.43716853276063183	0.4550658625032606	0.4659167552544285	0.4720879915815872
4.75	0.3798759782665599	0.4116382521467961	0.43791019210712673	0.4557080105682943	0.46649241300567285	0.47262392034934836
4.800000000000001	0.38103065521056817	0.41259691072098004	0.4387537227446028	0.45647215359062776	0.4672051341325678	0.47330762763823964
4.8500000000000005	0.3822364835084603	0.4136323661454929	0.43970545414857576	0.4573721248859006	0.46807421667212384	0.47416289677395457
4.9	0.3834833946194484	0.4147409073487139	0.44077241426017144	0.45842483507049536	0.46912403718008444	0.4752197169461449
4.95	0.3847573298739017	0.41591614131515764	0.4419618785145964	0.4596505743255281	0.47038481880507715	0.47651569257684556
