# ts n1 n2 n4 n6 n8
# ts	gt0	gt0	gt0	gt0	gt0
0.9500000000000001	0.49753914766444873	0.6033203314261615	0.6156479074115653	0.6159162368713312	0.6157757341904246
1.0	0.4892164605630592	0.5955750001928893	0.6078881919899002	0.6081460551136495	0.6080110659548645
1.05	0.48133615396301505	0.5884479445338107	0.6007249964914737	0.6009724160746184	0.6008428853434553
1.1	0.4738360530644823	0.5818629586785845	0.5940831748238753	0.5943200811439547	0.594196240786872
1.1500000000000001	0.46666595998709115	0.5757559993681312	0.5879001047906798	0.5881263927190648	0.5880086233300775
1.2000000000000002	0.4597852015780733	0.5700728026799732	0.5821228690501008	0.5823388324235146	0.5822274891902469
1.25	0.4531606886611809	0.5647670316757983	0.5767062661687749	0.5769131105863134	0.5768083030596758
1.3	0.4467653785909788	0.559798830052103	0.571611142970391	0.571811598128126	0.5717129513008676
1.35	0.44057705609224185	0.5551336880029508	0.5668032313778555	0.5670021711380661	0.5669084134311969
1.4000000000000001	0.43457736556477994	0.5507415458200983	0.5622525528226727	0.5624571198365618	0.5623656975676503
1.4500000000000002	0.4287510423059363	0.5465960814807871	0.5579335291388744	0.5581524053369114	0.5580590836620832
1.5	0.4230853012065653	0.5426741420760464	0.5538249494035218	0.5540670565562389	0.5539657441880009
1.55	0.4175693502596479	0.5389552854480234	0.5499094242469453	0.5501826343830762	0.5500656951484226
1.6	0.41219400308177456	0.5354213984541577	0.5461724407851851	0.5464827734771811	0.5463418481537583
1.6500000000000001	0.40695137002076043	0.5320563658897727	0.5426014875665108	0.5429526730125431	0.5427798672655181
1.7000000000000002	0.4018346116929108	0.5288457899424326	0.5391854551017424	0.5395792758167699	0.5393677588112553
1.75	0.39683774214879763	0.5257767679786272	0.5359143991108712	0.536351037598414	0.5360953547014466
1.8	0.3919554715200246	0.5228377170135412	0.5327792853657325	0.5332571045624309	0.53295386210758
1.85	0.3871830800982279	0.5200182267368336	0.5297717985674204	0.5302876321430842	0.5299355341384516
1.9000000000000001	0.38251631745482184	0.5173089299653012	0.5268842674270595	0.5274337350211772	0.527033439817559
1.9500000000000002	0.3779513215221075	0.5147013834623004	0.524109619726592	0.524687459178446	0.5242412998285595
2.0	0.3734845536051178	0.5121879492703597	0.5214413471137357	0.5220418905645425	0.52155336522374
2.0500000000000003	0.36911274609388883	0.5097616767558764	0.5188734735154763	0.5194911341727608	0.518964326023867
2.1	0.3648328603356577	0.5074163177454594	0.5164005198939265	0.5170301655127109	0.5164692482255112
2.15	0.36064205262035864	0.5051464025411423	0.514017459517674	0.514654663819025	0.5140635590522693
2.2	0.3565376466559854	0.5029471284950742	0.5117196675286839	0.5123608629023993	0.5117430828675894
2.25	0.35251711123845425	0.5008141776945851	0.5095028517210094	0.5101454311666168	0.5095040399272109
2.3000000000000003	0.3485780420819246	0.4987436088530261	0.5073630572320852	0.5080053734536153	0.5073429789030424
2.35	0.3447181469836709	0.4967318151675126	0.5052966182410337	0.5059379410259431	0.5052567276576874
2.4000000000000004	0.34093523366329315	0.4947755061197021	0.5033001601562579	0.5039405577793596	0.503242380114204
2.45	0.3372271997599472	0.4928716931539425	0.5013705915108073	0.5020107767097639	0.5012972964217082
2.5	0.3335920245397737	0.49101767237377114	0.49950506960041885	0.5001462635885024	0.499419098669464
2.5500000000000003	0.3300277620052231	0.4892110007081412	0.49770097212552694	0.4983447961207636	0.4976056488838484
2.6	0.32653253512211067	0.4874494558284065	0.4959559064953461	0.49660426747172076	0.4958550110174694
2.6500000000000004	0.3231045309534169	0.48573087322482444	0.4942677651556809	0.49492275850351963	0.4941653948572397
2.7	0.31974199652486274	0.4840531370656021	0.49263459513948726	0.4932977725769782	0.4925350827628189
2.75	0.31644323528575147	0.4824155179851046	0.4910544885112635	0.49172862343316304	0.490962345096625
2.8000000000000003	0.313206604054529	0.48081670093906514	0.4895258401004284	0.49021300600827844	0.48944536985155207
2.85	0.31003051036034507	0.47925544968355666	0.4880472939261377	0.4887496376104669	0.48798223575704747
2.9000000000000004	0.3069134101102073	0.4777306622070915	0.48661773550585263	0.4873369335647902	0.4865709581928767
2.95	0.3038538055253461	0.47624137411669215	0.4852362240888054	0.48597331646153064	0.4852096008061025
3.0	0.3008502433020384	0.4747867563253921	0.48390188598693523	0.4846572545322269	0.48389640975901493
3.0500000000000003	0.2979013129610666	0.47336610403328006	0.4826138487884665	0.4833872835989203	0.48262990220924595
3.1	0.2950056453579565	0.4719788304769167	0.48137178261792063	0.48216203813903713	0.48140885116577636
3.1500000000000004	0.2921619113318412	0.47062446033934624	0.4801748710057447	0.4809802775203282	0.48023219851179777
3.2	0.28936882049945073	0.4693026218299486	0.4790223082536626	0.47984091576748045	0.4790989387669873
3.25	0.2866251200702958	0.4680130363143466	0.47791338599862715	0.47874303101249394	0.478008108263644
3.3000000000000003	0.28392959389424366	0.46675550118400216	0.47684755161352677	0.47768586914998395	0.4769589146994122
3.35	0.28128106151002696	0.4655298773518923	0.47582443797460633	0.4766688340440385	0.47595058760210013
3.4000000000000004	0.278678377266327	0.46433609004629633	0.4748438575833045	0.47569146929087436	0.4749827502027286
3.45	0.2761204297070299	0.46317414118197153	0.4739057822006691	0.47475343203438236	0.4740553038969646
3.5	0.2736061407905082	0.46204412299362163	0.4730103163602635	0.47385442862078736	0.47316839204837585
3.5500000000000003	0.2711344652734451	0.460946223960483	0.47215763951127027	0.4729942567813124	0.4723222819522772
3.6	0.26870439048730327	0.459880731497061	0.47134789256876575	0.4721729007517457	0.47151716525767157
3.6500000000000004	0.2663149358506394	0.4588480323857546	0.4705810645196328	0.471390523162166	0.4707530127456795
3.7	0.2639651526354782	0.4578486116584407	0.4698571210306529	0.4706474462414804	0.470029624592428
3.75	0.2616541238748595	0.45688305285303105	0.46917519741430624	0.4699441817819137	0.46934681067151746
3.8000000000000003	0.25938096441935765	0.4559520410215294	0.46853515392424117	0.46928166150046713	0.4687045641082254
3.85	0.25714482116293647	0.45505636891217677	0.4679371508296002	0.46866073576753636	0.4681031384587945
3.9000000000000004	0.2549448734676834	0.45419694621949747	0.46738146997599367	0.46808199788555993	0.4675430535038218
3.95	0.25278033381173065	0.4533748108393653	0.46686858714288	0.4675461274751168	0.467025082588231
4.0	0.2506504487119202	0.4525911403365285	0.4663992570717397	0.4670540164346829	0.4665502526220387
4.05	0.24855449994563364	0.451847264914094	0.46597463487045604	0.46660684327922897	0.4661198942819697
4.1000000000000005	0.24649180613317176	0.4511446907465637	0.46559634220621043	0.46620609998324286	0.4657357008737746
4.15	0.24446172473218994	0.45048513876177204	0.46526634268792433	0.4658536525404159	0.4653996229011858
4.2	0.24246365454047888	0.4498705920634407	0.4649868174991554	0.4655518555529304	0.4651139584944122
4.25	0.24049703953122814	0.4493033526367715	0.4647602424793047	0.4653035282956793	0.46488140172393916
4.3	0.23856137114822973	0.44878611610325564	0.46458951587710673	0.46511179538052283	0.46470500468158477
4.3500000000000005	0.23665619314365466	0.448322076467562	0.4644779802748223	0.46498009321575506	0.46458816941445086
4.4	0.23478110751647147	0.4479150463515656	0.46442954015853943	0.46491240297747216	0.4645348004342787
4.45	0.23293578115238378	0.4475693520778607	0.464448861706126	0.4649135329563321	0.46454953281591393
4.5	0.2311199537899191	0.4472895229493017	0.4645416834366975	0.4649890575625056	0.4646379426044764
4.55	0.22933344755342458	0.44708089912757193	0.46471467809994915	0.4651451395526046	0.4648065115751811
4.6000000000000005	0.22757617834438756	0.4469501422361456	0.46497543901429517	0.46538915910519113	0.4650626410468727
4.65	0.22584816942441077	0.44690532118000026	0.4653328444009216	0.46573017237259695	0.4654153215168189
4.7	0.22414956760464091	0.44695639724207575	0.46579731980026345	0.46617924082409384	0.46587538411242574
4.75	0.22248066256283805	0.44711542721157305	0.4663818644825652	0.46675031573208176	0.46645630875016103
4.800000000000001	0.22084190981683022	0.44739705049563505	0.46710222959113845	0.4674600152864856	0.46717432016357974
4.8500000000000005	0.21923395792555148	0.44781931311973255	0.4679774991008101	0.46832838667221627	0.4680488474665139
4.9	0.21765768099395233	0.44840468545974793	0.4690315418961045	0.4693805486906763	0.4691042963089029
4.95	0.21611421723466281	0.4491810729006186	0.4702938897378417	0.4706476982401463	0.47037070839372025
