# ts gt0
# ts	gt0
0.0	1.4718937455500538
0.05	1.3007703042069012
0.1	1.1692126592775638
0.15000000000000002	1.0667767462486377
0.2	0.9860234458949241
0.25	0.9215844097988486
0.30000000000000004	0.8695417136760911
0.35000000000000003	0.8270055597773037
0.4	0.7918260914216716
0.45	0.762391633021553
0.5	0.7374844358190102
0.55	0.7161771673591868
0.6000000000000001	0.6977583089434091
0.65	0.6816783274705622
0.7000000000000001	0.6675097107664298
0.75	0.654917387631706
0.8	0.6436368647293234
0.8500000000000001	0.6334578691117659
0.9	0.6242120242299103
0.9500000000000001	0.6157634643588625
1.0	0.6080016449075667
1.05	0.6008358784650676
1.1	0.594191193173585
1.1500000000000001	0.5880051252660248
1.2000000000000002	0.5822252086269807
1.25	0.5768069899063843
1.3	0.5717124573097208
1.35	0.566908821920673
1.4000000000000001	0.5623675667426554
1.4500000000000002	0.5580636675407773
1.5	0.5539749882350339
1.55	0.5500819459665657
1.6	0.5463674360601584
1.6500000000000001	0.5428167999508889
1.7000000000000002	0.5394176091653089
1.75	0.5361592634345776
1.8	0.5330325615662528
1.85	0.5300293692263195
1.9000000000000001	0.5271423999618727
1.9500000000000002	0.5243650745759828
2.0	0.5216914316231906
2.0500000000000003	0.5191160726327921
2.1	0.5166341264799302
2.15	0.5142412177985085
2.2	0.5119334184212125
2.25	0.509707143058626
2.3000000000000003	0.507559039193354
2.35	0.5054858550032658
2.4000000000000004	0.5034843213996836
2.45	0.5015511645846442
2.5	0.4996832237407007
2.5500000000000003	0.4978775846695899
2.6	0.49613166398065145
2.6500000000000004	0.49444323366211335
2.7	0.49281040412880067
2.75	0.49123158596152755
2.8000000000000003	0.4897054430407276
2.85	0.4882308416996939
2.9000000000000004	0.48680679369855223
2.95	0.48543239210020356
3.0	0.48410674924328845
3.0500000000000003	0.4828289476955791
3.1	0.4815980026482869
3.1500000000000004	0.48041284778111026
3.2	0.47927236780579346
3.25	0.4781754729984669
3.3000000000000003	0.47712118411980303
3.35	0.47610871384863485
3.4000000000000004	0.4751375264248643
3.45	0.47420732235498336
3.5	0.4733179322736851
3.5500000000000003	0.4724691873733632
3.6	0.4716608704585225
3.6500000000000004	0.4708927762204118
3.7	0.47016480560047563
3.75	0.4694770227916179
3.8000000000000003	0.4688296618241415
3.85	0.4682231107547314
3.9000000000000004	0.4676579119764581
3.95	0.46713480565523047
4.0	0.4666548088741975
4.05	0.46621928994855
4.1000000000000005	0.46582999560831045
4.15	0.4654889936186328
4.2	0.4651986294136664
4.25	0.4649615925050019
4.3	0.46478090497722035
4.3500000000000005	0.46465994552007917
4.4	0.46460262123605917
4.45	0.46461361733868745
4.5	0.4646982970256683
4.55	0.46486273168069076
4.6000000000000005	0.46511429609000704
4.65	0.4654619985978487
4.7	0.4659167552544285
4.75	0.46649241300567285
4.800000000000001	0.4672051341325678
4.8500000000000005	0.46807421667212384
4.9	0.46912403718008444
4.95	0.47038481880507715
