# ts gt0
# ts	gt0
0.0	1.7649344030685288
0.2	1.2024390087018144
0.4	1.0008466383628973
0.6000000000000001	0.9081593074543525
0.8	0.8547140934377399
1.0	0.8210441700481995
1.2000000000000002	0.8005219750703856
1.4000000000000001	0.7876880766070009
1.6	0.7793343656900587
1.8	0.7734825563690066
2.0	0.7688248744955536
2.2	0.7647862782660486
2.4000000000000004	0.761221248981978
2.6	0.7581723239450282
2.8000000000000003	0.7557858020456744
3.0	0.7541817276898857
3.2	0.7533855538316633
3.4000000000000004	0.7533402661667895
3.6	0.7538217224026066
3.8000000000000003	0.7541587750633422
4.0	0.7525210256147418
4.2	0.7483375562580437
4.4	0.7426617889349699
4.6000000000000005	0.7378226327223913
4.800000000000001	0.740665903734985
