# ts chi10 chi20 chi30 chi40 chi50 chi60
# ts	gt0	gt0	gt0	gt0	gt0	gt0
0.9	0.5489750661405616	0.5926767637002076	0.6089413220460634	0.6178150239316844	0.6212338787799802	0.6242120242299103
0.9500000000000001	0.5403046061165871	0.5841367147141072	0.6005397806531795	0.6092779060399919	0.6127557200986901	0.6157634643588625
1.0	0.5322958164164668	0.5763022360392335	0.5928314725638348	0.6014344417038474	0.6049658454816839	0.6080016449075667
1.05	0.5248477598016634	0.5690798099212191	0.5857227399847417	0.594193363470948	0.5977724587750538	0.6008358784650676
1.1	0.5178781351772391	0.5623918785523865	0.5791358788265532	0.5874792292658126	0.591099794705152	0.594191193173585
1.1500000000000001	0.511320286861537	0.5561736497088227	0.573006051835043	0.5812292724640828	0.5848849934091841	0.5880051252660248
1.2000000000000002	0.5051204830782707	0.5503706072944983	0.5672788729110617	0.5753908827353053	0.5790756598671454	0.5822252086269807
1.25	0.4992357556258454	0.5449365729102492	0.561908537982597	0.5699195967131429	0.5736278281232016	0.5768069899063843
1.3	0.4936321348463156	0.5398321961755067	0.5568564205190001	0.5647775310380284	0.5685042635947355	0.5717124573097208
1.35	0.48828296378949626	0.5350237592976871	0.5520900063547347	0.5599321691105735	0.5636731740761303	0.566908821920673
1.4000000000000001	0.4831671925450054	0.5304822120154667	0.5475819962956859	0.5553554232341772	0.5591072445794487	0.5623675667426554
1.4500000000000002	0.4782677848852562	0.5261823888038594	0.5433094403847863	0.5510228882753303	0.5547828716368142	0.5580636675407773
1.5	0.47357041209933604	0.5221023756318701	0.5392528750465028	0.5469132332031807	0.550679534098168	0.5539749882350339
1.55	0.469062516017239	0.5182229973327012	0.5353955275009252	0.5430076959309198	0.5467792729987396	0.5500819459665657
1.6	0.4647327166716395	0.5145274001442739	0.5317226641926494	0.5392896945164732	0.5430662633720114	0.5463674360601584
1.6500000000000001	0.46057048272639134	0.5110007077658166	0.5282211143240573	0.5357445135964621	0.5395264669379134	0.5428167999508889
1.7000000000000002	0.45656597328818815	0.507629733488946	0.5248789524008116	0.5323590394744764	0.5361473541898566	0.5394176091653089
1.75	0.45270997650906464	0.504402737546846	0.521685302240812	0.529121540111825	0.5329176839095935	0.5361592634345776
1.8	0.44899389334643375	0.5013092226006133	0.5186302198300863	0.5260214826440904	0.5298273270072563	0.5330325615662528
1.85	0.4454097354949693	0.4983397669791812	0.5157046185029474	0.5230493816141643	0.5268671237419915	0.5300293692263195
1.9000000000000001	0.4419501213988124	0.4954859034232599	0.512900206782612	0.5201966720687701	0.5240287660138893	0.5271423999618727
1.9500000000000002	0.43860826382173274	0.4927400467006818	0.5102094242741132	0.5174556023090812	0.5213046988046128	0.5243650745759828
2.0	0.4353779475988377	0.4900954340194019	0.5076253751145219	0.5148191420161159	0.5186880362223589	0.5216914316231906
2.0500000000000003	0.4322534991490661	0.48754602074131836	0.5051417668471556	0.5122809028620575	0.5161724898448465	0.5191160726327921
2.1	0.4292297501472816	0.4850863384273361	0.5027528593606022	0.5098350695635089	0.5137523074914753	0.5166341264799302
2.15	0.4263019979243111	0.48271136924058816	0.5004534199284015	0.5074763398117355	0.5114222208610397	0.5142412177985085
2.2	0.4234659648445873	0.48041645485822243	0.49823867764970786	0.5051998717173569	0.5091774000606212	0.5119334184212125
2.25	0.4207177584646156	0.4781972253514831	0.4961042792643103	0.5030012375687302	0.5070134130834062	0.509707143058626
2.3000000000000003	0.4180538335754261	0.47604953194302685	0.4940462477506904	0.5008763829989231	0.5049261887454929	0.507559039193354
2.35	0.4154709570054111	0.47396938360156915	0.49206094520844174	0.4988215905154691	0.5029119833864969	0.5054858550032658
2.4000000000000004	0.41296617558096965	0.4719529254388451	0.49014503992360886	0.49683344678965596	0.5009673514696945	0.5034843213996836
2.45	0.41053678742228794	0.4699965752066458	0.4882954771900072	0.49490881336815407	0.49908912002208505	0.5015511645846442
2.5	0.4081803165494093	0.4680974599384029	0.48650945365769727	0.4930448007008993	0.4972743663936544	0.4996832237407007
2.5500000000000003	0.4058944906699019	0.4662539132699837	0.48478439524503536	0.49123874583195837	0.4955203988140522	0.4978775846695899
2.6	0.4036772218669532	0.46446529984777857	0.4831179384295935	0.4894881946138517	0.4938247391063272	0.49613166398065145
2.6500000000000004	0.40152659004837454	0.4627312215696043	0.4815079142869277	0.4877908884849193	0.4921851076017389	0.49444323366211335
2.7	0.39944082887422006	0.4610509619582244	0.47995233375932017	0.48614475499001114	0.4905994097781847	0.49281040412880067
2.75	0.39741831392788024	0.4594234057363088	0.4784493733023605	0.48454790044027035	0.48906572440336865	0.49123158596152755
2.8000000000000003	0.395457552973901	0.45784717336230746	0.47699736199533743	0.48299860295230373	0.4875822930806873	0.4897054430407276
2.85	0.39355717818900315	0.45632077359431383	0.47559477243011417	0.4814953047663886	0.48614751103649767	0.4882308416996939
2.9000000000000004	0.39171594024204043	0.4548427135241829	0.4742402143907705	0.48003660378785634	0.4847599188841659	0.48680679369855223
2.95	0.38993270431409666	0.45341156501119984	0.47293242854571943	0.4786212446415325	0.4834181954987526	0.48543239210020356
3.0	0.3882064481122011	0.452026000078273	0.4716702846470264	0.4772481098962357	0.4821211517755198	0.48410674924328845
3.0500000000000003	0.38653626203783414	0.4506848071414944	0.47045278405896174	0.4759162119323601	0.4808677254224005	0.4828289476955791
3.1	0.38492135184740045	0.44938689664652637	0.46927906641073336	0.4746246856755619	0.4796569768984529	0.4815980026482869
3.1500000000000004	0.38336104421839423	0.4481313017144017	0.4681484193119067	0.4733727823844015	0.47848808554975614	0.48041284778111026
3.2	0.3818547956636448	0.44691717723526414	0.4670602900461765	0.4721598645108039	0.47736036918789937	0.47927236780579346
3.25	0.38040220536530944	0.4457437995278041	0.4660142980215464	0.47098540157106134	0.4762732587070229	0.4781754729984669
3.3000000000000003	0.3790030322888112	0.4446105674503265	0.4650102459895516	0.4698489669201513	0.47522628585375254	0.47712118411980303
3.35	0.377657216487326	0.4435170047951345	0.4640481268579389	0.46875023516444675	0.474219094550051	0.47610871384863485
3.4000000000000004	0.3763649033465206	0.4424627627492008	0.4631281210171936	0.4676889796658571	0.4732514086877024	0.4751375264248643
3.45	0.37512646690081414	0.44144762018193345	0.46225057566055106	0.46666506926539886	0.4723230123670157	0.47420732235498336
3.5	0.3739425230684987	0.44047147926336555	0.4614159513827946	0.4656784634086041	0.4714337439571674	0.4733179322736851
3.5500000000000003	0.3728139140588601	0.43953435544472985	0.4606247144003118	0.46472920581250066	0.47058347340290985	0.4724691873733632
3.6	0.3717416294979593	0.4386363631992513	0.45987715907435883	0.46381741824039696	0.46977213200601536	0.4716608704585225
3.6500000000000004	0.3707266106864077	0.43777769984097714	0.4591731927769391	0.4629432971713477	0.46899976980865654	0.4708927762204118
3.7	0.3697693794595794	0.4369586293915612	0.4585122012817464	0.46210711727097803	0.46826657701982294	0.47016480560047563
3.75	0.36886948849156126	0.43617946912132355	0.45789313921982105	0.4613092479033284	0.4675729177288269	0.4694770227916179
3.8000000000000003	0.36802496169047516	0.4354405840239024	0.4573148557132331	0.46055017918557356	0.46691937525771754	0.4688296618241415
3.85	0.3672321242943028	0.4347423954103871	0.45677646588258214	0.4598305350377823	0.4663067703718542	0.4682231107547314
3.9000000000000004	0.3664862169729738	0.43408540318916655	0.4562775799233007	0.4591510810226984	0.46573612277352083	0.4676579119764581
3.95	0.3657827125623423	0.4334702067050905	0.455818354671407	0.45851274285592036	0.4652085522767634	0.46713480565523047
4.0	0.3651186948083362	0.43289750912947195	0.4553994411140887	0.45791663032200886	0.46472514589357744	0.4666548088741975
4.05	0.36449363958708153	0.4323681171887673	0.4550219023843719	0.45736406099401977	0.4642869649976385	0.46621928994855
4.1000000000000005	0.36390937288082004	0.43188295544855093	0.4546871391752195	0.45685658389060224	0.46389521920828597	0.46582999560831045
4.15	0.36336933519535525	0.4314430971103742	0.4543968332837514	0.45639600579563483	0.4635513914057054	0.4654889936186328
4.2	0.36287740336442476	0.43104980506059526	0.4541529102858016	0.4559844241973102	0.4632572851273192	0.4651986294136664
4.25	0.36243661345868	0.4307045782688118	0.4539575277778284	0.45562427792067234	0.4630150842441288	0.4649615925050019
4.3	0.3620482824589045	0.4304092020267095	0.4538131355000243	0.4553184405718707	0.4628274282010826	0.46478090497722035
4.3500000000000005	0.36171198520148035	0.4301658029998488	0.45372266206195583	0.45507037945083334	0.46269749336741905	0.46465994552007917
4.4	0.36142638396210564	0.42997691128800714	0.4536896692099733	0.4548843379096286	0.46262904437384883	0.46460262123605917
4.45	0.36119039735034175	0.4298455345692413	0.4537182781229656	0.4547653436902926	0.4626264115670796	0.46461361733868745
4.5	0.36100416554911624	0.42977527106814356	0.45381276928260156	0.45471932029839324	0.46269465790466763	0.4646982970256683
4.55	0.36086961584877325	0.42977048059511097	0.4539776550715186	0.45475354094464215	0.4628401102380638	0.46486273168069076
4.6000000000000005	0.36079071997881995	0.4298364288833862	0.4542182183301827	0.4548766837527573	0.4630706520796453	0.46511429609000704
4.65	0.3607736140750832	0.4299794040037949	0.4545407494534447	0.4550988648592488	0.463395217380599	0.4654619985978487
4.7	0.3608267182678995	0.4302063697051621	0.4549527715496265	0.4554323900075662	0.4638242426015506	0.4659167552544285
4.75	0.3609609457480621	0.4305259244140102	0.4554633633688081	0.4558925778865402	0.4643708023181947	0.46649241300567285
4.800000000000001	0.3611900911691455	0.43094915090956415	0.4560836611858201	0.4564975280432466	0.46505037518555864	0.4672051341325678
4.8500000000000005	0.36153119534648276	0.43148976771585845	0.4568277316781919	0.4572694792714188	0.4658822947264902	0.46807421667212384
4.9	0.3620038711150153	0.43216430570088316	0.4577122250827204	0.4582368926084398	0.4668901156042944	0.46912403718008444
4.95	0.3626336677248531	0.432992418236355	0.4587560064886698	0.45943512433964495	0.46810301451547304	0.47038481880507715
