# ts	z0
0.0	0.5
0.025	0.4998438399542177
0.05	0.49937609321679755
0.07500000000000001	0.49859948166148915
0.1	0.4975184812497599
0.125	0.49613923453069453
0.15000000000000002	0.4944694372042995
0.17500000000000002	0.49251820641413147
0.2	0.4902959391338626
0.225	0.48781416895150864
0.25	0.48508542876290606
0.275	0.48212312547278324
0.30000000000000004	0.47894143090999103
0.325	0.47555519099032295
0.35000000000000003	0.4719798528994211
0.375	0.46823140792317414
0.4	0.46432634570888676
0.42500000000000004	0.4602816143305461
0.45	0.45611457967449115
0.47500000000000003	0.4518429774156117
0.5	0.4474848512283347
0.525	0.44305847183600816
0.55	0.4385822330327415
0.5750000000000001	0.4340745225729524
0.6000000000000001	0.4295535680309112
0.625	0.4250372599664341
0.65	0.42054295674934145
0.675	0.41608727723792
0.7000000000000001	0.41168588899766945
0.7250000000000001	0.40735330059457053
0.75	0.40310266661924365
0.775	0.3989456138161673
0.8	0.39489209608326553
0.8250000000000001	0.3909502842501246
0.8500000000000001	0.3871264948974808
0.875	0.38342516062245613
0.9	0.3798488422791531
0.925	0.37639828163863676
0.9500000000000001	0.3730724910408625
0.9750000000000001	0.36986887537457797
1.0	0.3667833808579415
1.0250000000000001	0.36381066461013456
1.05	0.36094427871412754
1.075	0.358176862696545
1.1	0.35550033910260387
1.125	0.3529061079507933
1.1500000000000001	0.35038523646693315
1.175	0.347928640309909
1.2000000000000002	0.34552725378892213
1.225	0.34317218733636173
1.25	0.3408548708620817
1.2750000000000001	0.33856718203262964
1.3	0.33630155905327347
1.3250000000000002	0.33405109778988595
1.35	0.331809632997557
1.375	0.3295718033803504
1.4000000000000001	0.3273331002006168
1.425	0.32508989934749777
1.4500000000000002	0.32283947743614666
1.475	0.32058001313732387
1.5	0.3183105753313553
1.5250000000000001	0.31603109994632694
1.55	0.3137423573818013
1.5750000000000002	0.3114459120543739
1.6	0.30914407500878593
1.625	0.306839849922222
1.6500000000000001	0.3045368720936771
1.675	0.3022393395391585
1.7000000000000002	0.299951935395986
1.725	0.2976797413780505
1.75	0.29542814291376185
1.7750000000000001	0.2932027276473787
1.8	0.29100917984725366
1.8250000000000002	0.2888531739202955
1.85	0.2867402706763586
1.875	0.2846758198780623
1.9000000000000001	0.2826648718907622
1.925	0.2807121001109124
1.9500000000000002	0.2788217341572754
1.975	0.276997502616496
2.0	0.2752425837128453
2.025	0.2735595623393314
2.0500000000000003	0.2719503924744688
2.075	0.2704163650061602
2.1	0.26895808213698974
2.125	0.2675754403983399
2.15	0.2662676246405893
2.1750000000000003	0.26503311530747553
2.2	0.2638697107974431
2.225	0.26277456548668365
2.25	0.2617442422654363
2.275	0.2607747769329587
2.3000000000000003	0.2598617510476533
2.325	0.2590003698983578
2.35	0.25818554286880974
2.375	0.2574119642160255
2.4000000000000004	0.25667419300187466
2.4250000000000003	0.25596673159372046
2.45	0.2552841026526704
2.475	0.2546209245948096
2.5	0.25397198520135206
2.5250000000000004	0.25333231263927664
2.5500000000000003	0.25269724273289385
2.575	0.25206248100091966
2.6	0.2514241578192787
2.625	0.25077887498492124
