0.000000000000000000e+00 -5.252976093494318699e-05 5.045032780767816577e-04
5.000000000000000278e-02 -1.514799237449831386e-04 1.084900125549843062e-03
1.000000000000000056e-01 -2.921099567255487509e-04 1.840948883262191488e-03
1.500000000000000222e-01 -4.650939565607650869e-04 2.870098025228330890e-03
2.000000000000000111e-01 -6.567418161959800169e-04 4.266145012602136181e-03
2.500000000000000000e-01 -8.493105175474176130e-04 6.117964277422161673e-03
3.000000000000000444e-01 -1.021396271216826277e-03 8.508325513659304937e-03
3.500000000000000333e-01 -1.148389628298607246e-03 1.151282910728702522e-02
4.000000000000000222e-01 -1.202987775422235950e-03 1.519896374561345749e-02
4.500000000000000111e-01 -1.155739360968349857e-03 1.962531036492592973e-02
5.000000000000000000e-01 -9.756086732470192107e-04 2.484089712778901962e-02
5.500000000000000444e-01 -6.305480689721582608e-04 3.088471694287904523e-02
6.000000000000000888e-01 -8.803684257287504550e-05 3.778538973772278819e-02
6.500000000000000222e-01 6.843930680239975048e-04 4.556099316522828346e-02
7.000000000000000666e-01 1.718681219986231169e-03 5.421903950947486173e-02
7.500000000000000000e-01 3.045816195977499221e-03 6.375659232170104163e-02
8.000000000000000444e-01 4.695477944944318090e-03 7.416051120385333539e-02
8.500000000000000888e-01 6.695748792662258378e-03 8.540780971603645355e-02
9.000000000000000222e-01 9.072896249642517161e-03 9.746611038682037598e-02
9.500000000000000666e-01 1.185122535843771523e-02 1.102941790714843523e-01
1.000000000000000000e+00 1.505299944158120136e-02 1.238425226446089877e-01
1.050000000000000044e+00 1.869841962759419968e-02 1.380540315672617591e-01
1.100000000000000089e+00 2.280565540975518918e-02 1.528646523508906674e-01
1.150000000000000133e+00 2.739091454157328506e-02 1.682040751597264350e-01
1.200000000000000178e+00 3.246853943731398129e-02 1.839964242045316056e-01
1.250000000000000000e+00 3.805111632439687336e-02 2.001609408538460311e-01
1.300000000000000044e+00 4.414958310518798945e-02 2.166126519235226089e-01
1.350000000000000089e+00 5.077332229927594004e-02 2.332630183264799151e-01
1.400000000000000133e+00 5.793022641159806252e-02 2.500205617286569426e-01
1.450000000000000178e+00 6.562672472361277820e-02 2.667914694566224654e-01
1.500000000000000000e+00 7.386776264196573405e-02 2.834801800240952518e-01
