# ts	z0
0.0	0.5000000000000001
0.0125	0.4998823685357468
0.025	0.49944993897644746
0.037500000000000006	0.498703950290709
0.05	0.49764648967541975
0.0625	0.49628051335778506
0.07500000000000001	0.49460982353023264
0.08750000000000001	0.4926390263195122
0.1	0.49037355605101496
0.1125	0.48781964269484585
0.125	0.4849842875214028
0.1375	0.48187523966712126
0.15000000000000002	0.4785010025842213
0.1625	0.47487074220155256
0.17500000000000002	0.47099430221102806
0.1875	0.46688220273548053
0.2	0.4625455803049291
0.21250000000000002	0.45799610762219517
0.225	0.45324596761164493
0.23750000000000002	0.4483078254886126
0.25	0.4431948726310293
0.2625	0.43792068072014206
0.275	0.4324991834188295
0.28750000000000003	0.4269446158162137
0.30000000000000004	0.42127151279591735
0.3125	0.41549461209759375
0.325	0.4096288809416769
0.3375	0.40368938445802616
0.35000000000000003	0.3976913188739001
0.36250000000000004	0.3916498720307395
0.375	0.38558021755235183
0.3875	0.3794974992411412
0.4	0.3734167742866215
0.41250000000000003	0.3673529238395542
0.42500000000000004	0.3613206458921005
0.4375	0.35533439930530397
0.45	0.34940835370231393
0.4625	0.34355632950997755
0.47500000000000003	0.33779185978304266
0.48750000000000004	0.3321279587496889
0.5	0.3265772539019118
0.5125000000000001	0.3211518680582535
0.525	0.31586340207155944
0.5375	0.31072293362094355
0.55	0.3057409394535117
0.5625	0.30092727466425223
0.5750000000000001	0.2962911243802898
0.5875	0.2918410577407301
0.6000000000000001	0.2875848797414801
0.6125	0.28352975397150837
0.625	0.2796820951719171
0.6375000000000001	0.27604755397473046
0.65	0.2726310178212293
0.6625000000000001	0.26943666561603513
0.675	0.26646783201797875
0.6875	0.2637271206656299
0.7000000000000001	0.26121639468774327
0.7125	0.2589366287946433
0.7250000000000001	0.2568880934936412
0.7375	0.2550702927752715
0.75	0.25348191796521796
0.7625000000000001	0.25212099682952105
0.775	0.2509847536035392
0.7875000000000001	0.2500697025262275
0.8	0.24937167332426835
0.8125	0.24888582631363626
0.8250000000000001	0.24860662605678327
0.8375	0.24852797212941174
0.8500000000000001	0.2486430844359768
0.8625	0.24894462959234184
0.875	0.24942478309944163
0.8875000000000001	0.250075227464171
0.9	0.25088707917231967
0.9125000000000001	0.25185109230681646
0.925	0.25295766801899916
0.9375	0.2541966589603713
0.9500000000000001	0.2555577474626658
0.9625	0.25703026054870637
0.9750000000000001	0.25860335092757697
0.9875	0.2602659388405819
1.0	0.2620067971403847
1.0125	0.26381457887785026
1.0250000000000001	0.2656778267257723
1.0375	0.2675851349403366
1.05	0.26952498929774893
1.0625	0.27148605286060773
1.075	0.27345696674576275
1.0875000000000001	0.27542659439534534
1.1	0.2773839417213378
1.1125	0.2793181897041127
1.125	0.281218740397419
1.1375	0.2830754032142459
1.1500000000000001	0.28487824447596966
1.1625	0.28661771382564794
1.175	0.28828457969611604
1.1875	0.28986996616327626
1.2000000000000002	0.29136553333509335
1.2125000000000001	0.29276341997028843
1.225	0.29405624415549636
1.2375	0.29523716758777296
1.25	0.2962998690944696
1.2625000000000002	0.2972386626412584
1.2750000000000001	0.29804817706345726
1.2875	0.29872380008521887
1.3	0.299261489596419
1.3125	0.29965778838584384
1.3250000000000002	0.2999099407611565
