# ts JC_ED
# ts	Z
0.0	1.0
0.05	0.9943729998485455
0.1	0.9775696065621382
0.15000000000000002	0.9498215503444342
0.2	0.9115114259648092
0.25	0.8631673131908495
0.30000000000000004	0.8054553521813168
0.35000000000000003	0.7391703788007303
0.4	0.6652247522260579
0.45	0.5846355327418659
0.5	0.4985101909000201
0.55	0.40803104992327416
0.6000000000000001	0.3144386810655212
0.65	0.21901448635289245
0.7000000000000001	0.12306271451194861
0.75	0.027892163784196372
0.8	-0.0652021703795872
0.8500000000000001	-0.1549572441144574
0.9	-0.24015965482074705
0.9500000000000001	-0.3196626227650625
1.0	-0.392402025801155
1.05	-0.4574112619410273
1.1	-0.5138347312138253
1.1500000000000001	-0.5609397478917432
1.2000000000000002	-0.598126716456136
1.25	-0.6249374293038343
1.3	-0.6410613708011035
1.35	-0.6463399405010326
1.4000000000000001	-0.640768537747514
1.4500000000000002	-0.6244964800772133
1.5	-0.5978247583715285
1.55	-0.5612016621708487
1.6	-0.515216338512776
1.6500000000000001	-0.4605903766718102
1.7000000000000002	-0.39816753885193257
1.75	-0.32890178282701044
1.8	-0.2538437463737967
1.85	-0.17412588476584667
1.9000000000000001	-0.09094647129619605
1.9500000000000002	-0.005552686513782654
2.0	0.0807769656224385
2.0500000000000003	0.16675066731689875
2.1	0.25108146922299457
2.15	0.3325053903278096
2.2	0.4097991818102963
2.25	0.48179750629139245
2.3000000000000003	0.5474092924171793
2.35	0.6056330365903274
2.4000000000000004	0.6555708387170948
2.45	0.6964409768490304
2.5	0.7275888463117156
2.5500000000000003	0.7484961120311782
2.6	0.7587879479633985
2.6500000000000004	0.7582382644465026
2.7	0.746772852548781
2.75	0.7244704036808929
2.8000000000000003	0.6915613924677256
2.85	0.6484248407183462
2.9000000000000004	0.5955830098747936
2.95	0.5336940981509839
3.0	0.46354304629157367
3.0500000000000003	0.38603058210380675
3.1	0.30216065828138555
3.1500000000000004	0.2130264602134347
3.2	0.11979518015013568
3.25	0.023691771011427182
3.3000000000000003	-0.07401809295263137
3.35	-0.17204561069874638
3.4000000000000004	-0.2690967587530875
3.45	-0.36389025602621006
3.5	-0.45517533917141123
3.5500000000000003	-0.541749101509908
3.6	-0.6224731548986331
3.6500000000000004	-0.6962893835945847
3.7	-0.7622345720335373
3.75	-0.8194537043070274
3.8000000000000003	-0.867211751765107
3.85	-0.9049037863314051
3.9000000000000004	-0.9320632804950129
3.95	-0.9483684802145834
4.0	-0.9536467637822217
4.05	-0.9478769276762508
4.1000000000000005	-0.9311893691954878
4.15	-0.9038641648159174
4.2	-0.8663270723417476
4.25	-0.8191435136358504
4.3	-0.7630106226149995
4.3500000000000005	-0.6987474699003763
4.4	-0.6272836006576833
4.45	-0.5496460454000405
4.5	-0.4669449845432238
4.55	-0.38035826601024236
4.6000000000000005	-0.29111499092881304
4.65	-0.2004783952371541
4.7	-0.10972826463766613
4.75	-0.020143126684792557
4.800000000000001	0.06701753322241999
4.8500000000000005	0.150530785589544
4.9	0.22922725777505443
4.95	0.3020073867455871
5.0	0.3678566986371268
5.050000000000001	0.42585990360886583
5.1000000000000005	0.47521361087507935
5.15	0.5152374878843516
5.2	0.5453837091225153
5.25	0.5652445636507074
5.300000000000001	0.5745581159285891
5.3500000000000005	0.5732118413661859
5.4	0.5612441860271649
5.45	0.5388440285878858
5.5	0.5063480516468353
5.550000000000001	0.46423605838020565
5.6000000000000005	0.4131242989545984
5.65	0.3537568986466903
5.7	0.2869955059035209
5.75	0.21380730324396818
5.800000000000001	0.13525154661198074
5.8500000000000005	0.05246481923165114
5.9	-0.033354796099586755
5.95	-0.12096440725859847
6.0	-0.20909363449087096
6.050000000000001	-0.29646232356483565
6.1000000000000005	-0.3817984048135042
6.15	-0.4638556502916355
6.2	-0.5414310824988358
6.25	-0.6133817927497858
6.300000000000001	-0.6786409352526392
6.3500000000000005	-0.7362326741801246
6.4	-0.7852858753345069
6.45	-0.8250463512243447
6.5	-0.8548874882544556
6.550000000000001	-0.8743191070101679
6.6000000000000005	-0.8829944309887116
6.65	-0.8807150652610012
6.7	-0.8674339140775892
6.75	-0.8432559949847432
6.800000000000001	-0.8084371361969296
6.8500000000000005	-0.7633805733774666
6.9	-0.7086314912027128
6.95	-0.6448695837214539
7.0	-0.5728997351717744
7.050000000000001	-0.49364094919721163
7.1000000000000005	-0.40811367894473893
7.15	-0.3174257329849197
7.2	-0.22275695205311122
7.25	-0.12534286898620295
7.300000000000001	-0.02645757867479593
7.3500000000000005	0.07260394384093481
7.4	0.17054383099630227
7.45	0.26607936532500065
7.5	0.35796082525961
7.550000000000001	0.44498888470556114
7.6000000000000005	0.5260313228871547
7.65	0.6000388102787345
7.7	0.6660595490372068
7.75	0.7232525620746193
7.800000000000001	0.7708994435380704
7.8500000000000005	0.8084144047441089
7.9	0.835352473253748
7.95	0.8514157284457975
8.0	0.8564574842949534
8.05	0.8504843587067425
8.1	0.8336561983047731
8.15	0.8062838575937915
8.200000000000001	0.768824861513988
8.25	0.721877010134985
8.3	0.6661700131931997
8.35	0.6025552699448891
8.4	0.5319939359958605
8.450000000000001	0.45554344300590527
8.5	0.3743426591059853
8.55	0.2895958971956894
8.6	0.20255599472992963
8.65	0.11450670191982712
8.700000000000001	0.026744625270081306
8.75	-0.05943902009390021
8.8	-0.14277659288886319
8.85	-0.2220418871517953
8.9	-0.29606742121333723
8.950000000000001	-0.3637609104561636
9.0	-0.42412069140807546
9.05	-0.47624987927550827
9.1	-0.5193690586743395
9.15	-0.552827327815712
9.200000000000001	-0.5761115394684724
9.25	-0.5888536073237929
9.3	-0.5908357735754538
9.35	-0.581993762218234
9.4	-0.5624177723516558
9.450000000000001	-0.532351296235629
9.5	-0.49218777754678916
9.55	-0.4424651557939243
9.600000000000001	-0.3838583727343865
9.65	-0.31716994546564403
9.700000000000001	-0.24331873823670805
9.75	-0.16332709054280692
9.8	-0.07830648236905875
9.850000000000001	0.010558061797476296
9.9	0.10202461066050592
9.950000000000001	0.1948117711797007
