# ts Rabi_ED
# ts	Z
0.0	1.0
0.05	0.9950062742248362
0.1	0.9801001941020041
0.15000000000000002	0.9555056074697726
0.2	0.9215908273690523
0.25	0.8788616400811627
0.30000000000000004	0.8279518237293146
0.35000000000000003	0.7696114649339356
0.4	0.7046934164289761
0.45	0.634138276637212
0.5	0.5589582918265484
0.55	0.4802205827194499
0.6000000000000001	0.399030081560379
0.65	0.3165125349235507
0.7000000000000001	0.23379788500755988
0.75	0.15200429137101573
0.8	0.0722229998024981
0.8500000000000001	-0.004495790962088696
0.9	-0.07715596719340037
0.9500000000000001	-0.14482739280330875
1.0	-0.20665664604520562
1.05	-0.26187661925154077
1.1	-0.30981501944020345
1.1500000000000001	-0.3499018155383924
1.2000000000000002	-0.38167567540519437
1.25	-0.40478942384323124
1.3	-0.4190145329518441
1.35	-0.4242446304866836
1.4000000000000001	-0.42049798267308974
1.4500000000000002	-0.4079188777174793
1.5	-0.38677780773932163
1.55	-0.35747032269248785
1.6	-0.32051441265260366
1.6500000000000001	-0.27654626699772106
1.7000000000000002	-0.2263142625424279
1.75	-0.17067104916053863
1.8	-0.11056363179226301
1.85	-0.047021392173981644
1.9000000000000001	0.018857948509272113
1.9500000000000002	0.08592435516154345
2.0	0.15299334265790165
2.0500000000000003	0.2188654434656566
2.1	0.2823469581175558
2.15	0.34227158473143005
2.2	0.39752244944371723
2.25	0.44705399911931537
2.3000000000000003	0.48991317587142924
2.35	0.5252592738546878
2.4000000000000004	0.5523818854184147
2.45	0.5707163774969132
2.5	0.5798563998576476
2.5500000000000003	0.5795630125327426
2.6	0.5697701266980348
2.6500000000000004	0.5505860761772753
2.7	0.5222912691846746
2.75	0.48533200468727583
2.8000000000000003	0.44031066747588193
2.85	0.38797263364017087
2.9000000000000004	0.32919031749994687
2.95	0.2649448673446607
3.0	0.19630606745296617
3.0500000000000003	0.12441102654549194
3.1	0.05044222869621273
3.1500000000000004	-0.024394505832443476
3.2	-0.0988916515151546
3.25	-0.17186076675028036
3.3000000000000003	-0.24215208273900302
3.35	-0.30867261282522157
3.4000000000000004	-0.3704025813816637
3.45	-0.4264100438671447
3.5	-0.47586363264034065
3.5500000000000003	-0.5180434138395501
3.6	-0.5523498776900483
3.6500000000000004	-0.5783111077441957
3.7	-0.5955881846488364
3.75	-0.603978878841861
3.8000000000000003	-0.6034196765800258
3.85	-0.5939861678344892
3.9000000000000004	-0.5758918060292524
3.95	-0.5494850315149805
4.0	-0.5152447360429702
4.05	-0.4737740369379463
4.1000000000000005	-0.4257923292602846
4.15	-0.3721255934763413
4.2	-0.3136949558046769
4.25	-0.2515035285231543
4.3	-0.186621597404388
4.3500000000000005	-0.12017027166309469
4.4	-0.05330376624223185
4.45	0.012809455753980155
4.5	0.07700639429825985
4.55	0.1381497358396718
4.6000000000000005	0.19514819860893987
4.65	0.24697657083086194
4.7	0.2926949871757683
4.75	0.3314669786871255
4.800000000000001	0.36257583862818044
4.8500000000000005	0.3854388719851787
4.9	0.39961913949621203
4.95	0.40483436671910394
5.0	0.4009627624658633
5.050000000000001	0.38804557568753273
5.1000000000000005	0.36628631169293663
5.15	0.33604662313026357
5.2	0.29783898406600046
5.25	0.2523163426056561
5.300000000000001	0.20025902518377503
5.3500000000000005	0.14255923104115756
5.4	0.0802035065669147
5.45	0.014253625170249298
5.5	-0.05417368081470124
5.550000000000001	-0.12392768312985644
5.6000000000000005	-0.1938448686434692
5.65	-0.26276996862844865
5.7	-0.32957640221775
5.75	-0.39318576245780745
5.800000000000001	-0.4525860107596901
5.8500000000000005	-0.5068480863821951
5.9	-0.5551406807920113
5.95	-0.5967429715782653
6.0	-0.6310551565185212
6.050000000000001	-0.657606674951325
6.1000000000000005	-0.6760620503046486
6.15	-0.6862243337935672
6.2	-0.6880361740422862
6.25	-0.6815785795932318
6.300000000000001	-0.6670674796772272
6.3500000000000005	-0.6448482219516996
6.4	-0.6153881730305988
6.45	-0.5792676077118838
6.5	-0.5371690855095034
6.550000000000001	-0.4898655186462637
6.6000000000000005	-0.43820713490033236
6.65	-0.3831075330214717
6.7	-0.32552901967785297
6.75	-0.26646740713539974
6.800000000000001	-0.20693644218812643
6.8500000000000005	-0.14795203108234156
6.9	-0.09051642366481973
6.95	-0.03560252342886724
7.0	0.015861501544935912
7.050000000000001	0.06300711942755492
7.1000000000000005	0.10503964519877879
7.15	0.1412515438961012
7.2	0.1710345968627122
7.25	0.19389069356089014
7.300000000000001	0.2094410111377694
7.3500000000000005	0.21743335290344945
7.4	0.2177474365278945
7.45	0.21039795358188967
7.5	0.19553526364074517
7.550000000000001	0.173443637257071
7.6000000000000005	0.14453702062623397
7.65	0.10935235803801781
7.7	0.06854057316648737
7.75	0.022855373701707288
7.800000000000001	-0.026859897297216672
7.8500000000000005	-0.07968708835676151
7.9	-0.13464942773426788
7.95	-0.19072872442775488
8.0	-0.24688321422508672
8.05	-0.30206567525592637
8.1	-0.35524144105831224
8.15	-0.4054059529794781
8.200000000000001	-0.45160151648662106
8.25	-0.4929329562053107
8.3	-0.5285819007566055
8.35	-0.5578194693403262
8.4	-0.5800171762577411
8.450000000000001	-0.5946559160601241
8.5	-0.6013329397143841
8.55	-0.5997667800702132
8.6	-0.5898001319066295
8.65	-0.5714007367137333
8.700000000000001	-0.5446603637609106
8.75	-0.5097920154235152
8.8	-0.46712551465224716
8.85	-0.4171016544310453
8.9	-0.36026510189974803
8.950000000000001	-0.29725625278080536
9.0	-0.22880222471990247
9.05	-0.155707161738689
9.1	-0.07884199760633621
9.15	0.0008662042692347859
9.200000000000001	0.08244525003805483
9.25	0.16488910225841988
9.3	0.2471694322496294
9.35	0.32824743812185736
9.4	0.40708594120848274
9.450000000000001	0.4826617743431461
9.5	0.5539784632481924
9.55	0.620079177324015
9.600000000000001	0.6800598896420119
9.65	0.7330826403770155
9.700000000000001	0.7783887466663602
9.75	0.8153117490584566
9.8	0.8432898347979759
9.850000000000001	0.861877435681674
9.9	0.8707556672429875
9.950000000000001	0.8697412600159116
