# ts tempo_beta5_lt1
# ts	tempo_beta5_lt1
1.7875	-0.5363994797730284
1.7937500000000002	-0.5366785887904816
1.8	-0.5367200074827013
1.8062500000000001	-0.5365277930194928
1.8125	-0.5361062657417727
1.81875	-0.5354600035573872
1.8250000000000002	-0.5345938362132535
1.83125	-0.5335128387689393
1.8375000000000001	-0.5322223250951174
1.84375	-0.5307278413790749
1.85	-0.5290351589093787
1.8562500000000002	-0.5271502661390758
1.8625	-0.5250793617141108
1.8687500000000001	-0.5228288462106196
1.875	-0.5204053141645457
1.88125	-0.5178155453505989
1.8875000000000002	-0.5150664963074555
1.89375	-0.5121652913929183
1.9000000000000001	-0.5091192141833818
1.90625	-0.5059356973119483
1.9125	-0.5026223137054225
1.9187500000000002	-0.49918676698544845
1.925	-0.4956368813945439
1.9312500000000001	-0.4919805919232667
1.9375	-0.4882259345161166
1.94375	-0.48438103653264786
1.9500000000000002	-0.4804541038748757
1.95625	-0.4764534139081479
1.9625000000000001	-0.47238730337464746
1.96875	-0.46826415585333575
1.975	-0.4640923881618601
1.9812500000000002	-0.4598804457857193
1.9875	-0.45563679165189647
1.9937500000000001	-0.45136989512965714
2.0	-0.4470882205199176
2.00625	-0.44280021660375907
2.0125	-0.4385143059379275
2.0187500000000003	-0.43423887418017304
2.025	-0.4299822596588936
2.03125	-0.42575274269196034
2.0375	-0.4215585354373711
2.04375	-0.417407771214275
2.0500000000000003	-0.4133084945395755
2.05625	-0.4092686509444526
2.0625	-0.4052960771100135
2.06875	-0.40139849097029395
2.075	-0.3975834820880659
2.0812500000000003	-0.3938585023275924
2.0875	-0.3902308565450706
2.09375	-0.38670769369764174
2.1	-0.3832959979305069
2.10625	-0.3800025800550667
2.1125000000000003	-0.3768340690839224
2.11875	-0.3737969047084232
2.125	-0.3708973316381913
2.13125	-0.36814139557888703
2.1375	-0.3655349325747215
2.1437500000000003	-0.3630835577733681
2.15	-0.3607926609201441
2.15625	-0.35866739955195276
2.1625	-0.35671269146960416
2.16875	-0.35493321179798193
2.1750000000000003	-0.35333339537186814
2.18125	-0.3519174179281641
2.1875	-0.35068918848653347
2.19375	-0.34965234866544936
2.2	-0.3488102672238843
2.2062500000000003	-0.34816603520690836
2.2125	-0.3477224616880602
2.21875	-0.34748206981355717
2.225	-0.3474470931313052
2.23125	-0.34761947228630835
2.2375000000000003	-0.34800085160792366
2.24375	-0.34859257492921963
2.25	-0.34939566161596314
2.25625	-0.3504108528948253
2.2625	-0.35163860898788024
2.2687500000000003	-0.35307905921277954
2.275	-0.3547320229892235
2.28125	-0.3565970094776905
2.2875	-0.3586732204803316
2.29375	-0.3609595494507752
2.3000000000000003	-0.363454584291532
2.30625	-0.3661566088195729
2.3125	-0.36906360544693095
2.31875	-0.37217325861173006
2.325	-0.37548295529958864
2.3312500000000003	-0.37898976999705786
2.3375	-0.38269054048858
2.34375	-0.3865818021055284
2.35	-0.3906598088771137
2.35625	-0.3949205428409023
2.3625000000000003	-0.39935972371964257
2.36875	-0.40397280685203063
2.375	-0.40875499590465864
2.38125	-0.41370124100916306
2.3875	-0.41880624882037737
2.3937500000000003	-0.424064496037517
2.4000000000000004	-0.4294702287189862
2.40625	-0.4350174705144035
2.4125	-0.4407000311271551
2.41875	-0.4465115165490987
2.4250000000000003	-0.4524453326543073
2.4312500000000004	-0.45849468351773787
2.4375	-0.46465258990377367
2.44375	-0.4709118966805209
2.45	-0.4772652825171039
2.4562500000000003	-0.48370526905401123
2.4625000000000004	-0.4902242238219531
2.46875	-0.4968143701894858
2.475	-0.5034677997079828
2.48125	-0.5101764744377528
2.4875000000000003	-0.5169322481622118
2.4937500000000004	-0.5237268697905076
