# ts tempo_beta5
# ts	tempo_beta5
0.8875000000000001	0.5733776744414574
0.89375	0.5782751746041038
0.9	0.5827877093276598
0.90625	0.5869086171234436
0.9125000000000001	0.5906320304245452
0.9187500000000001	0.5939528832867049
0.925	0.5968669176123106
0.93125	0.5993706878911544
0.9375	0.6014615644301232
0.9437500000000001	0.6031377350832023
0.9500000000000001	0.604398205508723
0.95625	0.605242797922936
0.9625	0.605672148327414
0.96875	0.6056877022772497
0.9750000000000001	0.6052917091560047
0.9812500000000001	0.6044872149420122
0.9875	0.6032780535067542
0.99375	0.6016688364683564
1.0	0.5996649415419987
1.00625	0.5972724995394587
1.0125	0.5944983799025617
1.01875	0.5913501749744456
1.0250000000000001	0.5878361829978774
1.03125	0.5839653898852601
1.0375	0.5797474498770011
1.04375	0.5751926650968306
1.05	0.5703119640473794
1.0562500000000001	0.5651168790512416
1.0625	0.5596195226732651
1.06875	0.5538325631351532
1.075	0.5477691987400821
1.08125	0.5414431313539155
1.0875000000000001	0.5348685389893868
1.09375	0.5280600475201899
1.1	0.5210327016550494
1.10625	0.5138019351052778
1.1125	0.5063835401389699
1.1187500000000001	0.49879363651251973
1.125	0.49104863989204367
1.13125	0.48316522975036985
1.1375	0.4751603168987111
1.14375	0.46705101066570476
1.1500000000000001	0.458854585810253
1.15625	0.45058844921445007
1.1625	0.44227010639748277
1.16875	0.43391712803328664
1.175	0.425547116362622
1.1812500000000001	0.4171776716692034
1.1875	0.4088263588482603
1.19375	0.40051067422694075
1.2000000000000002	0.3922480124644732
1.20625	0.38405563384940483
1.2125000000000001	0.37595063188652666
1.21875	0.36794990128838256
1.225	0.36007010646321846
1.2312500000000002	0.3523276504278131
1.2375	0.34473864433231777
1.2437500000000001	0.3373188776229748
1.25	0.3300837888328545
1.25625	0.3230484370577314
1.2625000000000002	0.3162274742330243
1.26875	0.30963511820131506
1.2750000000000001	0.30328512666872454
1.28125	0.29719077191933446
1.2875	0.291364816654733
1.2937500000000002	0.2858194906554755
1.3	0.28056646848932665
1.3062500000000001	0.27561684828651084
1.3125	0.2709811315819279
1.31875	0.266669204340828
1.3250000000000002	0.2626903189742616
1.33125	0.25905307764677565
1.3375000000000001	0.2557654167684947
1.34375	0.25283459274354164
1.35	0.2502671688851224
1.3562500000000002	0.24806900368839074
1.3625	0.24624524031340322
1.3687500000000001	0.2448002976131403
1.375	0.24373786207709497
1.38125	0.24306088159029293
1.3875000000000002	0.24277156016218218
1.39375	0.24287135434112814
1.4000000000000001	0.24336097068227625
1.40625	0.2442403648948397
1.4125	0.2455087422090774
1.4187500000000002	0.24716455911368201
1.425	0.2492055265456318
1.4312500000000001	0.25162861440446854
1.4375	0.2544300575837344
1.44375	0.25760536303565473
1.4500000000000002	0.2611493185005051
1.45625	0.2650560024843522
1.4625000000000001	0.26931879552705323
1.46875	0.27393039274968267
1.475	0.2788828178631197
1.4812500000000002	0.2841674381854774
1.4875	0.28977498131956875
1.4937500000000001	0.2956955526453598
1.5	0.3019186544172482
1.50625	0.308433205856882
1.5125000000000002	0.315227564543212
1.51875	0.32228954890999345
1.5250000000000001	0.3296064618802049
1.53125	0.33716511539481464
1.5375	0.34495185572614573
1.5437500000000002	0.35295258947597635
1.55	0.3611528096847769
1.5562500000000001	0.3695376224843404
1.5625	0.3780917739638703
1.56875	0.38679967786438757
1.5750000000000002	0.39564544421285575
1.58125	0.4046129093436241
1.5875000000000001	0.41368566687136793
1.59375	0.42284709970756246
1.6	0.4320804124257871
1.6062500000000002	0.44136866415018106
1.6125	0.45069480150174174
1.6187500000000001	0.4600416916513625
1.625	0.46939215539265056
1.63125	0.4787290001994926
1.6375000000000002	0.4880350532479325
1.64375	0.4972931943842691
1.6500000000000001	0.5064863888749813
1.65625	0.5155977200449282
1.6625	0.5246104216502477
1.6687500000000002	0.5335079099390959
1.675	0.5422738153420654
1.6812500000000001	0.5508920138038851
1.6875	0.5593466575712316
1.69375	0.5676222054754964
1.7000000000000002	0.5757034526303787
1.70625	0.5835755594619727
1.7125000000000001	0.5912240801053327
1.71875	0.5986349899058918
1.725	0.6057947122907591
1.7312500000000002	0.6126901446313913
1.7375	0.6193086833328663
1.7437500000000001	0.6256382478293591
1.75	0.6316673037278598
1.75625	0.6373848847405696
1.7625000000000002	0.6427806137374703
1.76875	0.6478447223688365
1.7750000000000001	0.6525680699653198
1.78125	0.6569421606272046
1.7875	0.660959159801369
1.7937500000000002	0.6646119089492027
1.8	0.667893939175601
1.8062500000000001	0.6707994838880641
1.8125	0.6733234892011153
1.81875	0.6754616240462203
1.8250000000000002	0.6772102883540594
1.83125	0.678566619462415
1.8375000000000001	0.6795284976477564
1.84375	0.6800945508074765
1.85	0.6802641564022313
1.8562500000000002	0.6800374424040473
1.8625	0.6794152870915094
1.8687500000000001	0.678399318400725
1.875	0.6769919097351944
1.88125	0.6751961756124456
1.8875000000000002	0.6730159662102639
1.89375	0.6704558601485913
1.9000000000000001	0.6675211563689244
1.90625	0.6642178641079314
1.9125	0.6605526924911358
1.9187500000000002	0.6565330388442278
1.925	0.652166974366482
1.9312500000000001	0.6474632230285607
1.9375	0.642431118949012
1.94375	0.6370805147617598
1.9500000000000002	0.6314217157687978
1.95625	0.6254656778222828
1.9625000000000001	0.6192242849603854
1.96875	0.6127099527051071
1.975	0.6059353303184801
1.9812500000000002	0.5989136603245552
1.9875	0.5916587002798034
1.9937500000000001	0.5841845985489511
2.0	0.5765059070188446
2.00625	0.5686375591262133
2.0125	0.5605948415763641
2.0187500000000003	0.5523933651068356
2.025	0.5440490348985756
2.03125	0.5355780203100198
2.0375	0.52699672437982
2.04375	0.518321752550871
2.0500000000000003	0.5095698813725199
2.05625	0.500758026785397
2.0625	0.4919032121500571
2.06875	0.4830225360069008
2.075	0.4741331398721661
2.0812500000000003	0.46525217604323654
2.0875	0.45639677548959884
2.09375	0.4475840161230898
2.1	0.4388308921137492
2.10625	0.43015428775643644
2.1125000000000003	0.42157096508299746
2.11875	0.4130975822106284
2.125	0.4047507239151353
2.13125	0.39654671780856426
2.1375	0.3885012332850909
2.1437500000000003	0.3806296024607399
2.15	0.37294701334943103
2.15625	0.3654683175695339
2.1625	0.3582079710793783
2.16875	0.3511800309782676
2.1750000000000003	0.344398141823054
2.18125	0.3378754477085837
2.1875	0.33162458603493056
2.19375	0.3256576754021486
2.2	0.31998629023264186
2.2062500000000003	0.3146214405434023
2.2125	0.3095735540917519
2.21875	0.3048524582347268
2.225	0.3004673655909382
2.23125	0.2964268634065757
2.2375000000000003	0.2927389188701396
2.24375	0.2894110123702278
2.25	0.2864516179982112
2.25625	0.28386064110177006
2.2625	0.28164624423566
2.2687500000000003	0.27981350920455783
2.275	0.27836616238355
2.28125	0.2773071232665029
2.2875	0.27663862567826175
2.29375	0.27636216751007076
2.3000000000000003	0.27647849455899165
2.30625	0.2769876122025399
2.3125	0.2778887864707993
2.31875	0.27918055687100973
2.325	0.28086079572032596
2.3312500000000003	0.2829259373786856
2.3375	0.2853724880990743
2.34375	0.2881962581383786
2.35	0.29139212040577545
2.35625	0.2949542468411342
2.3625000000000003	0.29887609747916366
2.36875	0.30314988493586636
2.375	0.3077687533878664
2.38125	0.3127242729922791
2.3875	0.3180071011196163
2.3937500000000003	0.32360751087786727
2.4000000000000004	0.32951523665041177
2.40625	0.33571949503935844
2.4125	0.3422090084478884
2.41875	0.3489719711218166
2.4250000000000003	0.355995781856126
2.4312500000000004	0.3632674032636324
2.4375	0.37077344373277893
2.44375	0.37850007952480846
2.45	0.38643307654605213
2.4562500000000003	0.394557829683052
2.4625000000000004	0.40285938020169265
2.46875	0.4113224510538609
2.475	0.4199312484450779
2.48125	0.4286699359869044
2.4875000000000003	0.43752255030356807
2.4937500000000004	0.44647284491600353
