# ts tempo_betaInf
# ts	tempo_betaInf
0.8375	0.4741776292062743
0.84375	0.481412210763467
0.8500000000000001	0.48832932789740374
0.8562500000000001	0.49491606011339595
0.8625	0.5011601851286829
0.86875	0.5070501989157072
0.875	0.5125753346562124
0.8812500000000001	0.517725580207759
0.8875000000000001	0.5224916941502793
0.89375	0.5268652204448372
0.9	0.5308385015751983
0.90625	0.5344046901393842
0.9125000000000001	0.5375577589502395
0.9187500000000001	0.5402925098587805
0.925	0.5426045811315617
0.93125	0.544490453034632
0.9375	0.5459474509071484
0.9437500000000001	0.5469737469548572
0.9500000000000001	0.5475683628877132
0.95625	0.5477311673768426
0.9625	0.5474628759191362
0.96875	0.546765045591331
0.9750000000000001	0.5456400699915047
0.9812500000000001	0.5440911723817801
0.9875	0.5421223972973154
0.99375	0.5397386006564645
1.0	0.5369454384025943
1.00625	0.5337493536802951
1.0125	0.5301575627860087
1.01875	0.5261780393096939
1.0250000000000001	0.5218194968696883
1.03125	0.5170913711867141
1.0375	0.5120038002239851
1.04375	0.5065676029430662
1.05	0.5007942583235707
1.0562500000000001	0.4946958812580127
1.0625	0.48828519849665575
1.06875	0.48157552315112245
1.075	0.47458072815536323
1.08125	0.4673152186962885
1.0875000000000001	0.4597939028439048
1.09375	0.4520321644958906
1.1	0.44404583102508777
1.10625	0.43585114273353837
1.1125	0.4274647211487354
1.1187500000000001	0.41890353673243824
1.125	0.41018487601361536
1.13125	0.40132630818837867
1.1375	0.39234565124141146
1.14375	0.3832609376604247
1.1500000000000001	0.3740903797940332
1.15625	0.3648523349243481
1.1625	0.35556527012790107
1.16875	0.34624772701564255
1.175	0.3369182864115771
1.1812500000000001	0.327595532981473
1.1875	0.3182980200833947
1.19375	0.30904423459699637
1.2000000000000002	0.2998525619152845
1.20625	0.2907412511714783
1.2125000000000001	0.28172838080668666
1.21875	0.2728318226113705
1.225	0.2640692136292214
1.2312500000000002	0.255457917233961
1.2375	0.2470149926321592
1.2437500000000001	0.2387571626739735
1.25	0.23070078258715415
1.25625	0.22286180870760686
1.2625000000000002	0.2152557736653563
1.26875	0.20789774741627784
1.2750000000000001	0.20080231481922525
1.28125	0.19398354680863572
1.2875	0.1874549821152092
1.2937500000000002	0.1812295916132447
1.3	0.17531975861998705
1.3062500000000001	0.16973725583161395
1.3125	0.16449322407524558
1.31875	0.15959815143474607
1.3250000000000002	0.1550618536958041
1.33125	0.15089345660261666
1.3375000000000001	0.1471013790038324
1.34375	0.14369331748467867
1.35	0.14067623246036823
1.3562500000000002	0.13805633558617525
1.3625	0.13583907859250766
1.3687500000000001	0.1340291435672734
1.375	0.1326304346758663
1.38125	0.131646071329908
1.3875000000000002	0.13107838280354636
1.39375	0.13092890440065993
1.4000000000000001	0.13119837505317267
1.40625	0.1318867364274652
1.4125	0.13299313350912959
1.4187500000000002	0.13451591667844542
1.425	0.13645264532036808
1.4312500000000001	0.13880009285373035
1.4375	0.14155425322555526
1.44375	0.1447103488678303
1.4500000000000002	0.14826284012188784
1.45625	0.15220543605723866
1.4625000000000001	0.15653110668729872
1.46875	0.16123209656033316
1.475	0.16629993969563492
1.4812500000000002	0.17172547583889253
1.4875	0.1774988680042849
1.4937500000000001	0.18360962126667446
1.5	0.19004660277467128
1.50625	0.196798062944215
1.5125000000000002	0.2038516577944126
1.51875	0.21119447236400918
1.5250000000000001	0.21881304519696212
1.53125	0.2266933938231671
1.5375	0.23482104119636374
1.5437500000000002	0.24318104304449528
1.55	0.2517580160699604
1.5562500000000001	0.26053616695468296
1.5625	0.26949932211329053
1.56875	0.27863095813885047
1.5750000000000002	0.2879142328918011
1.58125	0.2973320170671677
1.5875000000000001	0.30686692654769043
1.59375	0.3165013549794842
1.6	0.3262175067577284
1.6062500000000002	0.33599743048686254
1.6125	0.34582305226239224
1.6187500000000001	0.35567620990253657
1.625	0.3655386869599863
1.63125	0.3753922467432093
1.6375000000000002	0.3852186664509605
1.64375	0.3949997712827848
1.6500000000000001	0.40471746840432266
1.65625	0.41435378082823987
1.6625	0.4238908810422585
1.6687500000000002	0.433311124360006
1.675	0.442597081935637
1.6812500000000001	0.45173157338174225
1.6875	0.46069769893186485
1.69375	0.46947887108852326
1.7000000000000002	0.4780588456975024
1.70625	0.48642175239850005
1.7125000000000001	0.49455212437970963
1.71875	0.5024349273972368
1.725	0.5100555880278512
1.7312500000000002	0.5174000209008784
1.7375	0.5244546552721386
1.7437500000000001	0.5312064605061652
1.75	0.5376429705601716
1.75625	0.5437523074143846
1.7625000000000002	0.5495232034449
1.76875	0.5549450226603225
1.7750000000000001	0.5600077809065556
1.78125	0.5647021649575461
1.7875	0.5690195504221982
1.7937500000000002	0.572952018331759
1.8	0.5764923700173002
1.8062500000000001	0.5796341403789441
1.8125	0.5823716103041522
1.81875	0.5846998177767736
1.8250000000000002	0.5866145674524977
1.83125	0.5881124387674508
1.8375000000000001	0.589190792575807
1.84375	0.5898477763134664
1.85	0.5900823276492354
1.8562500000000002	0.5898941766579968
1.8625	0.5892838464885025
1.8687500000000001	0.5882526524895133
1.875	0.5868026998660966
1.88125	0.5849368798004939
1.8875000000000002	0.5826588640393046
1.89375	0.5799730980123485
1.9000000000000001	0.576884792594519
1.90625	0.573399914296743
1.9125	0.5695251740001549
1.9187500000000002	0.5652680143532232
1.925	0.5606365957847662
1.9312500000000001	0.5556397809897353
1.9375	0.5502871178090143
1.94375	0.544588820782196
1.9500000000000002	0.5385557517203163
1.95625	0.5321994018474653
1.9625000000000001	0.525531870977493
1.96875	0.5185658416937899
1.975	0.5113145548099336
1.9812500000000002	0.503791785101023
1.9875	0.4960118153846634
1.9937500000000001	0.48798940951159
2.0	0.47973978445814897
2.00625	0.47127858157109387
2.0125	0.46262183702054754
2.0187500000000003	0.45378595150187506
2.025	0.44478765925750263
2.03125	0.43564399647538143
2.0375	0.42637226912191944
2.04375	0.41699002027576004
2.0500000000000003	0.4075149970209657
2.05625	0.3979651169660496
2.0625	0.3883584344439543
2.06875	0.37871310645585626
2.075	0.36904735842791264
2.0812500000000003	0.3593794498572635
2.0875	0.3497276399083214
2.09375	0.3401101530208482
2.1	0.3305451445969662
2.10625	0.32105066683048356
2.1125000000000003	0.311644634740924
2.11875	0.3023447924731087
2.125	0.29316867993742096
2.13125	0.28413359983208386
2.1375	0.2752565851372052
2.1437500000000003	0.26655436713050157
2.15	0.25804334398399764
2.15625	0.24973955000043235
2.1625	0.24165862554500817
2.16875	0.23381578772758443
2.1750000000000003	0.22622580189537328
2.18125	0.21890295399216603
2.1875	0.2118610238344998
2.19375	0.2051132593536844
2.2	0.19867235185167245
2.2062500000000003	0.19255041231546666
2.2125	0.18675894884131952
2.21875	0.18130884520015325
2.225	0.1762103405888087
2.23125	0.17147301061728693
2.2375000000000003	0.16710574956581323
2.24375	0.16311675376626333
2.25	0.15951350667876743
2.25625	0.15630276540634977
2.2625	0.15349054766367767
2.2687500000000003	0.15108212109354238
2.275	0.14908199356964713
2.28125	0.14749390531508857
2.2875	0.14632082237575159
2.29375	0.14556493115799016
2.3000000000000003	0.14522763599186486
2.30625	0.1453095568247542
2.3125	0.14581052807369058
2.31875	0.14672959924489262
2.325	0.14806503575553664
2.3312500000000003	0.14981432146539808
2.3375	0.15197416296510974
2.34375	0.1545404945024729
2.35	0.15750848681103907
2.35625	0.1608725584279468
2.3625000000000003	0.16462638736547178
2.36875	0.1687629229081484
2.375	0.17327439602313588
2.38125	0.17815233291758648
2.3875	0.18338757391323796
2.3937500000000003	0.18897029187290218
2.4000000000000004	0.1948900116820955
2.40625	0.2011356319193334
2.4125	0.20769544312360538
2.41875	0.214557142614275
2.4250000000000003	0.22170786074870136
2.4312500000000004	0.22913419338971555
2.4375	0.23682222925361454
2.44375	0.24475757564469808
2.45	0.25292539011891935
2.4562500000000003	0.26131040475682626
2.4625000000000004	0.2698969593063012
2.46875	0.2786690271773979
2.475	0.2876102471680483
2.48125	0.2967039552669113
2.4875000000000003	0.30593321713922556
2.4937500000000004	0.3152808606159818
